Problem,Policy,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars,TabulationTime,TabulationActivated
sokoban_New66,baseline,0.0,0.0,3087.0,0.0,0.542,1.0,0.0,0.0,22.0,495.0,,
blackhole_PN-5,2,0.0,0.0,103.0,0.0,1.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sedfnofix_28_3_D28_4_3_1,baseline,0.0,1462.33,426915.0,0.0,17.507,0.0,0.0,0.0,2883605.0,123007.0,,
efpa_16,2,0.0,70.3,42840.0,0.0,4.204,0.0,0.0,0.0,2487710.0,7077.0,1.39,1.0
blockedqueens-strong_blockedqueens481721286911,baseline,0.0,2.59,6461.0,0.0,1.565,0.0,0.0,0.0,115923.0,1924.0,,
blockedqueens-strong_blockedqueens281449801541,2,0.0,0.03,3508.0,0.0,1.233,0.0,0.0,0.0,1764.0,1024.0,0.003,0.0
sudoku_sudoku4,baseline,0.0,0.0,0.0,0.0,0.504,1.0,0.0,0.0,0.0,0.0,,
blackhole_PN-58,2,0.0,0.92,40276.0,0.0,5.694,1.0,0.0,0.0,45209.0,10717.0,0.267,1.0
pegSolitaireTable_pegSolitaire3_30,2,0.0,36.99,470702.0,0.0,3.711,1.0,0.0,0.0,629125.0,131412.0,0.075,0.0
killer_16-sol43,2,0.0,0.0,12.0,0.0,1.257,1.0,0.0,0.0,1.0,4.0,0.038,1.0
futoshiki_futoshiki13,baseline,0.0,0.0,17.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,,
sonet_sonet7-5,baseline,0.0,13.48,9931.0,0.0,1.107,0.0,0.0,0.0,812892.0,1332.0,,
bpmp_3345,baseline,0.0,5.15,56304.0,0.0,2.499,1.0,0.0,0.0,260390.0,5805.0,,
AccordionTable_cards_12_02,baseline,0.0,0.47,35932.0,0.0,1.049,0.0,0.0,0.0,23368.0,4771.0,,
sedfnofix_26_2_C26_2_5_1,baseline,0.0,72.25,174504.0,0.0,7.135,0.0,0.0,0.0,371067.0,50434.0,,
blockedqueens_blockedqueens481721237798,baseline,0.0,1.21,24894.0,0.0,1.858,0.0,0.0,0.0,44002.0,6968.0,,
sudoku_sudoku36,baseline,0.0,0.0,18.0,0.0,0.496,1.0,0.0,0.0,1.0,6.0,,
killer_16-sol75,2,0.0,0.01,18415.0,0.0,2.566,1.0,0.0,0.0,22.0,4140.0,0.7,1.0
knapsack_items-82,baseline,0.0,1306.88,1283501.0,0.0,4.221,1.0,0.0,0.0,5063326.0,7986.0,,
efpa_5,baseline,0.0,5.17,317923.0,0.0,7.621,1.0,0.0,0.0,79090.0,42309.0,,
knights_12a,2,0.0,0.73,139402.0,0.0,7.386,1.0,0.0,0.0,85199.0,30889.0,1.437,1.0
blockedqueens_blockedqueens281449798304,baseline,0.0,0.14,9193.0,0.0,1.035,0.0,0.0,0.0,7076.0,2648.0,,
blockedqueens_blockedqueens501642461012,2,0.0,2.39,27099.0,0.0,1.763,1.0,0.0,0.0,102084.0,7662.0,0.197,1.0
blockedqueens-strong_blockedqueens281449799171,baseline,0.0,0.02,3505.0,0.0,0.779,1.0,0.0,0.0,2116.0,1002.0,,
RamseyNumbers_03-05-02-SAT,baseline,0.0,0.0,0.0,0.0,0.175,1.0,0.0,0.0,0.0,0.0,,
blockedqueens_blockedqueens481721272449,baseline,0.0,1.56,25299.0,0.0,1.554,1.0,0.0,0.0,66707.0,7079.0,,
PlottingModelB_5_5_3_seed15_10_9,2,,,,0.0,1200.002,,1.0,,,,,1.0
futoshiki_futoshiki35,2,0.0,0.0,23.0,0.0,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sokoban_New23,baseline,0.0,0.0,1446.0,0.0,0.481,1.0,0.0,0.0,42.0,280.0,,
coprime_24,2,,,,0.0,1200.001,,1.0,,,,,0.0
blockedqueens-strong_blockedqueens481721305414,2,0.0,0.96,6429.0,0.0,1.703,0.0,0.0,0.0,42811.0,1918.0,0.023,0.0
blockedqueens-strong_blockedqueens501642452489,2,0.0,0.84,6698.0,0.0,1.8,1.0,0.0,0.0,40615.0,1962.0,0.014,0.0
PlottingModelB_5_5_3_seed15_7_7,2,,,,0.0,1200.003,,1.0,,,,,1.0
molnars_molnars-2-7,baseline,0.0,0.01,8197.0,0.0,0.624,0.0,0.0,0.0,1939.0,1459.0,,
blockedqueens_blockedqueens561860521176,2,0.0,3.71,34276.0,0.0,2.19,1.0,0.0,0.0,178720.0,9967.0,0.252,1.0
bpmp_3345,baseline,0.0,4.89,56304.0,0.0,2.514,1.0,0.0,0.0,260390.0,5805.0,,
blockedqueens-strong_blockedqueens501642437221,baseline,0.0,0.94,6725.0,0.0,1.766,0.0,0.0,0.0,51536.0,2036.0,,
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens222,baseline,0.0,2.63,8297.0,0.0,2.369,1.0,0.0,0.0,167753.0,673.0,,
blockedqueens-strong_blockedqueens501642405851,2,0.0,0.4,6768.0,0.0,1.698,0.0,0.0,0.0,16618.0,2063.0,0.005,0.0
pegSolitaireTable_pegSolitaire30,baseline,0.0,19.9,488382.0,0.0,3.508,1.0,0.0,0.0,377411.0,136348.0,,
sudoku_sudoku48,baseline,0.0,0.0,11.0,0.0,0.528,1.0,0.0,0.0,1.0,6.0,,
sudoku_sudoku34,baseline,0.0,0.0,0.0,0.0,0.488,1.0,0.0,0.0,0.0,0.0,,
pegSolitaireAction_pegSolitaire4,2,0.0,13.2,117822.0,0.0,25.419,1.0,0.0,0.0,1869142.0,10232.0,7.635,1.0
blockedqueens_blockedqueens481721248405,baseline,0.0,1.41,25828.0,0.0,1.724,1.0,0.0,0.0,56718.0,7366.0,,
killer_16-sol57,baseline,0.0,2.01,74039.0,0.0,3.161,1.0,0.0,0.0,121068.0,11447.0,,
discreteTomography_6,baseline,0.0,0.06,936.0,0.0,0.559,0.0,0.0,0.0,6217.0,212.0,,
blockedqueens_blockedqueens561860532671,2,0.0,0.0,169.0,0.0,1.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449794019,2,0.0,0.05,9653.0,0.0,1.253,1.0,0.0,0.0,2452.0,2737.0,0.161,1.0
sudoku_sudoku21,baseline,0.0,0.0,1.0,0.0,0.516,1.0,0.0,0.0,0.0,1.0,,
opd_flener_et_al_tab4_09_24_08,2,0.0,1.4000000000000001,236276.0,0.0,3.368,1.0,0.0,0.0,85332.0,19853.0,0.922,1.0
blockedqueens-strong_blockedqueens281449837905,2,0.0,0.06,3441.0,0.0,1.283,1.0,0.0,0.0,2734.0,927.0,0.004,0.0
Bombastic_Bombastic66,baseline,0.0,0.0,0.0,0.0,1.081,1.0,0.0,0.0,0.0,0.0,,
blockedqueens-strong_blockedqueens501642437875,baseline,0.0,20.26,6772.0,0.0,1.646,1.0,0.0,0.0,919813.0,1963.0,,
golfers3_ord28-3-6-6,2,,,128430275.0,0.0,70.173,,0.0,,0.0,21405314.0,1.975,1.0
efpa_14,2,0.0,389.62,49376.0,0.0,4.089,0.0,0.0,0.0,9597730.0,7904.0,0.985,1.0
blockedqueens_blockedqueens501642402587,baseline,0.0,1.33,25413.0,0.0,1.934,0.0,0.0,0.0,51621.0,7110.0,,
stilllife_mdsl_7,2,0.0,5.930000000000001,71904.0,0.0,1.459,1.0,0.0,0.0,91904.0,8392.0,0.109,1.0
blockedqueens-strong_blockedqueens281449843201,2,0.0,0.12,3516.0,0.0,1.066,0.0,0.0,0.0,7358.0,1024.0,0.007,0.0
AccordionTable_cards_15_03,2,0.0,15.14,73555.0,0.0,1.902,0.0,0.0,0.0,534643.0,9007.0,0.173,1.0
sonet2_sonet1-4,2,0.0,0.0,3241.0,0.0,0.845,1.0,0.0,0.0,1710.0,648.0,0.023,0.0
blockedqueens-strong_blockedqueens501642421461,2,0.0,3.48,6725.0,0.0,1.731,1.0,0.0,0.0,184403.0,1968.0,0.02,0.0
blockedqueens-strong_blockedqueens281449788307,2,0.0,0.01,3495.0,0.0,1.11,1.0,0.0,0.0,1259.0,1052.0,0.003,0.0
blockedqueens_blockedqueens561860446678,2,0.0,1.43,31218.0,0.0,2.172,0.0,0.0,0.0,60983.0,8952.0,0.222,1.0
peaceableArmyOfQueens2_peaceableArmyQueens4,2,0.0,0.0,1230.0,0.0,1.068,1.0,0.0,0.0,375.0,151.0,0.097,1.0
blockedqueens_blockedqueens501642419576,2,0.0,7.96,29669.0,0.0,1.984,0.0,0.0,0.0,308484.0,8652.0,0.203,1.0
bpmp_8848,baseline,0.0,25.66,56092.0,0.0,2.307,1.0,0.0,0.0,505818.0,5693.0,,
bibd_puget15,2,0.0,1.42,194619.0,0.0,9.133,1.0,0.0,0.0,27485.0,31186.0,1.23,1.0
blockedqueens-strong_blockedqueens561860549734,2,0.0,3.55,6678.0,0.0,2.296,0.0,0.0,0.0,148917.0,2010.0,0.023,0.0
carSequencing_68,baseline,0.0,7.75,283759.0,0.0,10.329,1.0,0.0,0.0,309905.0,30753.0,,
blockedqueens_blockedqueens481721243397,baseline,0.0,0.0,140.0,0.0,0.953,0.0,0.0,0.0,0.0,0.0,,
coprime_15,baseline,0.0,8.07,1521147.0,0.0,407.142,1.0,0.0,0.0,1663.0,472064.0,,
pegSolitaireTable_pegSolitaire2,2,0.0,52.84,479499.0,0.0,3.955,1.0,0.0,0.0,819417.0,133872.0,0.066,0.0
blackhole_PN-43,2,0.0,0.05,40164.0,0.0,5.888,1.0,0.0,0.0,3360.0,10691.0,0.31,1.0
blockedqueens_blockedqueens501642458995,baseline,0.0,5.85,27020.0,0.0,1.507,0.0,0.0,0.0,282886.0,7600.0,,
blockedqueens-strong_blockedqueens501642437875,2,0.0,7.84,6772.0,0.0,1.324,1.0,0.0,0.0,409127.0,1963.0,0.004,0.0
blockedqueens_blockedqueens281449791733,2,0.0,0.06,9225.0,0.0,0.867,1.0,0.0,0.0,3238.0,2653.0,0.098,1.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens215,baseline,0.0,0.2,4770.0,0.0,2.861,1.0,0.0,0.0,16733.0,466.0,,
Bombastic_Bombastic59,2,0.0,0.0,0.0,0.0,1.277,1.0,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens501642439163,2,0.0,3.47,6431.0,0.0,1.758,0.0,0.0,0.0,150173.0,1930.0,0.019,0.0
blockedqueens_blockedqueens501642421461,baseline,0.0,0.26,29120.0,0.0,1.551,1.0,0.0,0.0,7346.0,8275.0,,
blockedqueens_blockedqueens501642410318,baseline,0.0,1.06,28640.0,0.0,1.494,1.0,0.0,0.0,51143.0,8176.0,,
quasiGroup5Idempotent_quasiGroupX_18,baseline,0.0,465.23,298520.0,0.0,6.665,0.0,0.0,0.0,14719181.0,24562.0,,
nlinkedseq_nlinkedseq-70-40,baseline,0.0,15.53,412511.0,0.0,2.96,1.0,0.0,0.0,913423.0,13090.0,,
AccordionTable_cards_14_01,baseline,0.0,3.04,59660.0,0.0,1.773,0.0,0.0,0.0,107929.0,7714.0,,
knights_06b,2,0.0,0.04,9198.0,0.0,1.146,1.0,0.0,0.0,11385.0,2011.0,0.122,1.0
blockedqueens-strong_blockedqueens481721296090,2,0.0,0.78,6454.0,0.0,1.41,0.0,0.0,0.0,48479.0,1930.0,0.005,0.0
sendMoreMoney_sendMoreMoney,baseline,0.0,0.0,0.0,0.0,0.35,1.0,0.0,0.0,0.0,0.0,,
sokoban_New56,baseline,0.0,0.0,467.0,0.0,0.471,1.0,0.0,0.0,3.0,104.0,,
pegSolitaireTable_pegSolitaire4_42,baseline,0.0,9.56,455940.0,0.0,3.098,1.0,0.0,0.0,253461.0,127307.0,,
sokoban_New65,baseline,0.0,0.0,411.0,0.0,0.397,1.0,0.0,0.0,10.0,95.0,,
magicSequence_magicSequence200,baseline,0.0,0.05,112871.0,0.0,42.719,1.0,0.0,0.0,2.0,4502.0,,
bpmp_7324,2,0.0,26.53,226112.0,0.0,4.309,1.0,0.0,0.0,225849.0,56334.0,1.938,1.0
sportsScheduling_12-10-5,baseline,0.0,6.44,58476.0,0.0,3.268,1.0,0.0,0.0,428446.0,15065.0,,
pegSolitaireTable_pegSolitaire3_49,2,0.0,30.18,465962.0,0.0,3.399,1.0,0.0,0.0,517517.0,130088.0,0.067,0.0
sokoban_New43,2,0.0,0.0,27.0,0.0,0.403,1.0,0.0,0.0,1.0,11.0,0.0,0.0
blackhole_PN-85,2,0.0,0.22,40112.0,0.0,5.48,1.0,0.0,0.0,10851.0,10680.0,0.227,1.0
opd_puget22,2,0.0,2426.91,341839.0,0.0,13.494,1.0,0.0,0.0,80299278.0,73556.0,3.661,1.0
RamseyNumbers_03-08-01-SAT,2,0.0,0.0,0.0,0.0,0.207,1.0,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens481721271480,baseline,0.0,1.97,25961.0,0.0,1.642,1.0,0.0,0.0,86218.0,7333.0,,
carSequencing_2,baseline,0.0,1320.11,86119.0,0.0,4.833,1.0,0.0,0.0,38682833.0,11973.0,,
sudoku_sudoku13,baseline,0.0,0.0,8.0,0.0,0.545,1.0,0.0,0.0,1.0,4.0,,
blockedqueens_blockedqueens481721324881,baseline,0.0,1.29,24737.0,0.0,1.745,1.0,0.0,0.0,59392.0,6894.0,,
blockedqueens_blockedqueens281449794260,2,0.0,0.03,9451.0,0.0,1.287,1.0,0.0,0.0,1282.0,2708.0,0.171,1.0
pegSolitaireTable_pegSolitaire2_14,2,0.0,722.76,475120.0,0.0,3.667,1.0,0.0,0.0,10292397.0,132649.0,0.054,0.0
PlottingModelB_5_5_3_seed15_12_10,baseline,0.0,0.06,101097.0,0.0,11.085,1.0,0.0,0.0,700.0,12090.0,,
killer_16-sol7,baseline,0.0,0.37,55902.0,0.0,2.697,1.0,0.0,0.0,20061.0,9214.0,,
killer_16-sol41,baseline,0.0,0.04,37313.0,0.0,2.516,1.0,0.0,0.0,1150.0,6379.0,,
blockedqueens_blockedqueens481721273029,2,0.0,2.65,25119.0,0.0,1.836,0.0,0.0,0.0,102330.0,7038.0,0.232,1.0
Bombastic_Bombastic79,2,0.0,0.0,0.0,0.0,1.152,1.0,0.0,0.0,0.0,0.0,0.0,0.0
discreteTomography_3,2,0.0,0.02,715.0,0.0,0.435,0.0,0.0,0.0,2262.0,160.0,0.013,0.0
golfers3_ord01-3-2-2,2,0.0,0.0,0.0,0.0,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0
blackhole_PN-80,baseline,0.0,6.28,288625.0,0.0,5.638,1.0,0.0,0.0,239157.0,22245.0,,
golfers3_ThomasKirkman,2,0.0,0.65,126348.0,0.0,8.241,1.0,0.0,0.0,21266.0,17474.0,3.014,1.0
graphColouring_le450_25a,2,0.0,14.1,1278415.0,0.0,26.981,1.0,0.0,0.0,5481115.0,227121.0,0.051,0.0
sokoban_sokobanMedium1,baseline,0.0,0.0,3688.0,0.0,0.63,1.0,0.0,0.0,209.0,545.0,,
AccordionTable_cards_13_03,2,0.0,0.53,54807.0,0.0,1.809,0.0,0.0,0.0,26628.0,6934.0,0.217,1.0
carSequencing_72,baseline,0.0,2.96,284164.0,0.0,9.244,1.0,0.0,0.0,125265.0,30840.0,,
pegSolitaireTable_pegSolitaire2_20,2,0.0,24.13,486930.0,0.0,3.636,1.0,0.0,0.0,414419.0,135949.0,0.045,0.0
sudoku_sudoku14,2,0.0,0.0,189.0,0.0,0.671,1.0,0.0,0.0,1.0,39.0,0.002,0.0
pegSolitaireTable_pegSolitaire2_22,2,0.0,16.89,481113.0,0.0,3.668,1.0,0.0,0.0,287557.0,134312.0,0.052,0.0
blockedqueens-strong_blockedqueens281449799706,2,0.0,0.01,3496.0,0.0,1.196,1.0,0.0,0.0,175.0,1019.0,0.013,0.0
killer_16-sol14,2,0.0,1.32,166531.0,0.0,7.888,1.0,0.0,0.0,34527.0,36135.0,4.808,1.0
sokoban_Medium2,2,0.0,2.68,5252278.0,0.0,6.991,1.0,0.0,0.0,30.0,1319695.0,1.258,1.0
sedfnofix_21_2_C21_6_2_1,baseline,0.0,1.55,120417.0,0.0,9.349,0.0,0.0,0.0,7154.0,35314.0,,
blockedqueens_blockedqueens481721350851,2,0.0,1.73,25757.0,0.0,1.762,1.0,0.0,0.0,65476.0,7285.0,0.218,1.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens231,baseline,0.0,0.64,5663.0,0.0,2.571,1.0,0.0,0.0,49039.0,522.0,,
pegSolitaireAction_pegSolitaire8,baseline,0.0,33.91,116543.0,0.0,20.02,1.0,0.0,0.0,3199979.0,10168.0,,
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens236,2,0.0,17.040000000000003,13630.0,0.0,3.386,1.0,0.0,0.0,747671.0,814.0,0.138,1.0
opd_puget6,2,0.0,36.48,279440.0,0.0,5.372,1.0,0.0,0.0,1943867.0,29536.0,1.37,1.0
pegSolitaireTable_pegSolitaire5,2,0.0,160.03,483469.0,0.0,3.087,1.0,0.0,0.0,3465253.0,134968.0,0.043,0.0
futoshiki_futoshiki40,2,0.0,0.0,35.0,0.0,0.265,0.0,0.0,0.0,0.0,38.0,0.0,0.0
blockedqueens-strong_blockedqueens481721350851,baseline,0.0,0.79,6428.0,0.0,1.637,1.0,0.0,0.0,45778.0,1874.0,,
sokoban_New54,2,0.0,0.0,5625.0,0.0,0.668,1.0,0.0,0.0,72.0,1546.0,0.102,1.0
futoshiki_futoshiki2,2,0.0,0.0,0.0,0.0,0.267,1.0,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449796013,2,0.0,0.04,9276.0,0.0,1.351,0.0,0.0,0.0,1409.0,2673.0,0.165,1.0
killer_16-sol46,2,0.0,0.1,103037.0,0.0,6.06,1.0,0.0,0.0,1871.0,23623.0,3.499,1.0
blockedqueens_blockedqueens481721243516,baseline,0.0,1.8,26441.0,0.0,1.511,1.0,0.0,0.0,80097.0,7479.0,,
blackhole_PN-14,2,0.0,0.34,40395.0,0.0,3.961,1.0,0.0,0.0,12293.0,10741.0,0.207,1.0
blockedqueens_blockedqueens281449801274,2,0.0,0.11,8985.0,0.0,1.194,1.0,0.0,0.0,5383.0,2562.0,0.135,1.0
futoshiki_futoshiki25,baseline,0.0,0.0,624.0,0.0,0.416,1.0,0.0,0.0,5.0,103.0,,
sonet2_sonet2-4,2,0.0,0.04,4322.0,0.0,1.102,1.0,0.0,0.0,4757.0,819.0,0.027,0.0
knapsack_knapsack_6,baseline,0.0,11.83,1590348.0,0.0,3.243,1.0,0.0,0.0,11118.0,8039.0,,
futoshiki_futoshiki2,baseline,0.0,0.0,0.0,0.0,0.264,1.0,0.0,0.0,0.0,0.0,,
blockedqueens-strong_blockedqueens481721258433,baseline,0.0,0.23,5953.0,0.0,1.787,0.0,0.0,0.0,10426.0,1689.0,,
blockedqueens_blockedqueens481721321219,baseline,0.0,5.35,25786.0,0.0,1.617,1.0,0.0,0.0,217795.0,7291.0,,
blockedqueens-strong_blockedqueens501642414057,baseline,0.0,0.36,6773.0,0.0,1.666,1.0,0.0,0.0,18487.0,2007.0,,
blockedqueens_blockedqueens561860441454,baseline,0.0,1.18,33024.0,0.0,1.946,1.0,0.0,0.0,49944.0,9517.0,,
blackhole_PN-41,2,0.0,0.04,39689.0,0.0,5.011,1.0,0.0,0.0,876.0,10559.0,0.25,1.0
knights2_12a,2,0.0,12.52,3267522.0,0.0,13.55,1.0,0.0,0.0,687350.0,52758.0,1.211,1.0
golfers2_ord05-11-6-2,baseline,0.0,0.03,13640.0,0.0,4.237,1.0,0.0,0.0,2523.0,3773.0,,
killer_16-sol83,2,0.0,0.0,52.0,0.0,1.102,1.0,0.0,0.0,3.0,14.0,0.05,1.0
knapsack_items-87,2,0.0,875.5999999999999,4487671.0,0.0,9.423,1.0,0.0,0.0,837853.0,13815.0,0.003,0.0
ramsey2_04-05-02-SAT,2,0.0,0.0,0.0,0.0,0.351,1.0,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens501642456636,2,0.0,0.35,28191.0,0.0,1.938,1.0,0.0,0.0,10907.0,7997.0,0.219,1.0
pegSolitaireTable_pegSolitaire28,baseline,0.0,35.54,488382.0,0.0,3.843,1.0,0.0,0.0,678336.0,136348.0,,
blockedqueens-strong_blockedqueens501642412768,2,0.0,1.34,6739.0,0.0,1.71,1.0,0.0,0.0,76873.0,1944.0,0.004,0.0
JPEncoding_data400,2,,,,0.0,1200.003,,1.0,,,,1.265,1.0
blackhole_PN-6,baseline,0.0,16.5,291737.0,0.0,6.385,1.0,0.0,0.0,437204.0,22503.0,,
quasiGroup7_quasiGroupX_13,baseline,0.0,2.95,137192.0,0.0,2.904,1.0,0.0,0.0,156367.0,11389.0,,
ramsey2_03-06-02-SAT,baseline,0.0,0.0,0.0,0.0,0.301,1.0,0.0,0.0,0.0,0.0,,
magicSequence_magicSequence410,baseline,0.0,0.2,482120.0,0.0,929.957,1.0,0.0,0.0,2.0,10856.0,,
knapsack_items-73,2,0.0,217.75,856961.0,0.0,3.942,1.0,0.0,0.0,811377.0,6444.0,0.002,0.0
n-queens2_n_queens_8,2,0.0,0.0,985.0,0.0,1.197,1.0,0.0,0.0,1.0,204.0,0.85,1.0
blockedqueens_blockedqueens561860458238,baseline,0.0,0.99,33228.0,0.0,1.439,1.0,0.0,0.0,46845.0,9655.0,,
molnars_molnars-3-10,2,,,,0.0,1200.004,,1.0,,,,0.127,1.0
pegSolitaireTable_pegSolitaire4_31,2,0.0,73.41,452230.0,0.0,3.76,1.0,0.0,0.0,1162198.0,126237.0,0.039,0.0
blockedqueens-strong_blockedqueens281449838446,2,0.0,0.02,3095.0,0.0,1.052,0.0,0.0,0.0,1454.0,859.0,0.003,0.0
knapsack_items-71,baseline,0.0,1352.6399999999999,1802618.0,0.0,4.592,1.0,0.0,0.0,2909239.0,8633.0,,
golfers3_ord08-17-9-2,2,0.0,0.77,200564.0,0.0,24.297,1.0,0.0,0.0,31392.0,35114.0,5.321,1.0
blockedqueens-strong_blockedqueens481721328100,2,0.0,0.41,6372.0,0.0,1.644,1.0,0.0,0.0,22085.0,1875.0,0.014,0.0
blockedqueens-strong_blockedqueens281449787798,baseline,0.0,0.02,3186.0,0.0,1.045,0.0,0.0,0.0,1167.0,900.0,,
blockedqueens_blockedqueens481721349794,2,0.0,1.66,24605.0,0.0,2.04,0.0,0.0,0.0,64401.0,6944.0,0.213,1.0
waterBucket_waterBucket1,2,0.0,0.01,15314.0,0.0,1.594,1.0,0.0,0.0,5.0,2585.0,0.863,1.0
blockedqueens-strong_blockedqueens481721286837,baseline,0.0,0.0,328.0,0.0,1.278,0.0,0.0,0.0,0.0,188.0,,
blackhole_PN-3,2,0.0,0.12,40095.0,0.0,5.943,1.0,0.0,0.0,9139.0,10675.0,0.233,1.0
killer_16-sol8,2,0.0,0.05,111720.0,0.0,5.442,1.0,0.0,0.0,12.0,24032.0,2.918,1.0
blockedqueens-strong_blockedqueens561860563511,baseline,0.0,0.09,7573.0,0.0,1.964,1.0,0.0,0.0,3585.0,2242.0,,
golfers1_ord10-4-3-3,baseline,0.0,0.0,2684.0,0.0,1.687,1.0,0.0,0.0,31.0,656.0,,
JPEncoding_data400,baseline,,,,0.0,1200.002,,1.0,,,,,
efpa_22,2,0.0,2045.4,39898.0,0.0,7.724,0.0,0.0,0.0,42649301.0,5576.0,5.415,1.0
blockedqueens_blockedqueens281449794094,2,0.0,0.06,9309.0,0.0,1.367,0.0,0.0,0.0,2494.0,2682.0,0.164,1.0
ramsey1_02-03-01-SAT,baseline,0.0,0.0,0.0,0.0,0.222,1.0,0.0,0.0,0.0,0.0,,
blockedqueens-strong_blockedqueens501642461924,2,0.0,0.82,6673.0,0.0,1.713,0.0,0.0,0.0,37364.0,2007.0,0.023,0.0
blockedqueens_blockedqueens481721328100,baseline,0.0,0.54,24925.0,0.0,1.517,1.0,0.0,0.0,18109.0,7042.0,,
ramsey2_02-04-01-SAT,2,0.0,0.0,0.0,0.0,0.208,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sokoban_New78,baseline,0.0,0.0,3067.0,0.0,0.56,1.0,0.0,0.0,116.0,459.0,,
sokoban_New98,baseline,0.0,0.0,2607.0,0.0,0.423,1.0,0.0,0.0,67.0,441.0,,
JPEncoding_data100,baseline,,,,0.0,1200.002,,1.0,,,,,
ramsey2_03-07-02-SAT,baseline,0.0,0.0,0.0,0.0,0.385,1.0,0.0,0.0,0.0,0.0,,
blackhole_PN-10,2,0.0,0.14,39700.0,0.0,6.523,1.0,0.0,0.0,14110.0,10573.0,0.273,1.0
blockedqueens-strong_blockedqueens501642406727,baseline,0.0,0.52,6457.0,0.0,1.608,0.0,0.0,0.0,27947.0,1884.0,,
blockedqueens-strong_blockedqueens481721243211,2,0.0,2.05,6417.0,0.0,1.899,0.0,0.0,0.0,94872.0,1879.0,0.049,0.0
opd_puget5,2,0.0,81.02000000000001,54312.0,0.0,3.653,1.0,0.0,0.0,4558110.0,12832.0,0.396,1.0
blockedqueens-strong_blockedqueens481721247363,baseline,0.0,0.63,6444.0,0.0,1.675,0.0,0.0,0.0,33314.0,1925.0,,
ramsey1_02-09-01-SAT,baseline,0.0,0.0,0.0,0.0,0.184,1.0,0.0,0.0,0.0,0.0,,
blackhole_PN-4,2,0.0,0.04,40686.0,0.0,5.476,1.0,0.0,0.0,1814.0,10812.0,0.256,1.0
blockedqueens-strong_blockedqueens281449803342,2,0.0,0.01,3529.0,0.0,1.11,1.0,0.0,0.0,877.0,1047.0,0.004,0.0
bibd_puget15,baseline,0.0,1.08,161161.0,0.0,5.973,1.0,0.0,0.0,48749.0,22277.0,,
blockedqueens-strong_blockedqueens501642432118,baseline,0.0,0.12,6268.0,0.0,1.736,1.0,0.0,0.0,5736.0,1848.0,,
blockedqueens-strong_blockedqueens501642451447,baseline,0.0,1.05,6734.0,0.0,1.692,0.0,0.0,0.0,56949.0,2022.0,,
blockedqueens_blockedqueens281449788237,baseline,0.0,0.21,9452.0,0.0,1.086,0.0,0.0,0.0,9392.0,2665.0,,
knapsack_items-85,baseline,0.0,1268.56,2180386.0,0.0,5.52,1.0,0.0,0.0,2512678.0,9886.0,,
pegSolitaireTable_pegSolitaire2_45,baseline,0.0,24.4,491061.0,0.0,3.68,1.0,0.0,0.0,379651.0,137113.0,,
efpa_11,2,0.0,1.58,18238.0,0.0,2.816,1.0,0.0,0.0,84038.0,3185.0,1.054,1.0
sedfnofix_21_2_C21_6_2_1,baseline,0.0,2.92,245787.0,0.0,8.989,0.0,0.0,0.0,7448.0,71354.0,,
killer_16-sol95,baseline,0.0,0.02,24718.0,0.0,2.484,1.0,0.0,0.0,226.0,4547.0,,
blockedqueens_blockedqueens501642437221,2,0.0,1.3,27900.0,0.0,1.886,0.0,0.0,0.0,44426.0,8045.0,0.206,1.0
carSequencing_22,baseline,0.0,1.18,244492.0,0.0,7.611,1.0,0.0,0.0,63891.0,24756.0,,
sudoku_sudoku43,2,0.0,0.0,72.0,0.0,0.563,1.0,0.0,0.0,3.0,17.0,0.002,0.0
blockedqueens-strong_blockedqueens561860463259,2,0.0,4.58,7164.0,0.0,1.987,1.0,0.0,0.0,224318.0,2063.0,0.023,0.0
blackhole_PN-16,2,0.0,0.04,40440.0,0.0,6.025,1.0,0.0,0.0,1286.0,10750.0,0.259,1.0
sudoku_sudoku44,2,0.0,0.0,0.0,0.0,0.563,1.0,0.0,0.0,0.0,0.0,0.009,0.0
PlottingModelB_5_5_3_seed15_16_5,2,,,,0.0,1200.003,,1.0,,,,,1.0
opd_small_bibd_16_16_06,baseline,0.0,8.74,36593.0,0.0,3.095,1.0,0.0,0.0,643521.0,8582.0,,
