Problem,Policy,SolverTotalTime,TabulationTime,SavileRowClauseOut,SolverSolveTime,SavileRowTotalTime,TabulationActivated,SolverSatisfiable,SavileRowTimeOut,SolverNodes,SolverTimeOut,SolverSolutionsFound,SolverSetupTime
quasiGroup5NonIdempotent_quasiGroupX_11,2,3590.41,76.256,0.0,3590.29,78.042,,0.0,0.0,42188042.0,1.0,0.0,0.005129
blackhole_PN-10,2,4.4019,0.228,0.0,0.044772,4.395,1.0,1.0,0.0,74.0,0.0,1.0,0.008821
molnars_molnars-2-10,baseline,0.011919,,0.0,0.00941,0.458,,0.0,0.0,2705.0,0.0,0.0,0.000666
bpmp_7661,baseline,61.6101,,0.0,61.5968,1.26,,1.0,0.0,7676081.0,0.0,1.0,0.001605
knights_25b,baseline,3590.12,,0.0,3575.61,54.122,,0.0,0.0,55850150.0,1.0,0.0,0.018314
golfers2_ord05-11-6-2,baseline,0.06461,,0.0,0.041286,3.812,,1.0,0.0,122.0,0.0,1.0,0.008208
blockedqueens-strong_blockedqueens501642408561,2,298.375,0.022,0.0,298.304,1.642,0.0,1.0,0.0,2102052.0,0.0,1.0,0.001287
blackhole_PN-36,2,11.2925,0.27,0.0,0.800022,5.446,1.0,1.0,0.0,10647.0,0.0,1.0,0.01003
sokoban_New91,2,0.040047,0.043,0.0,0.038791,0.515,1.0,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens481721321219,baseline,114.135,,0.0,114.075,1.144,,1.0,0.0,799308.0,0.0,1.0,0.00236
opd_flener_et_al_10_360_120,2,3590.66,7.103,0.0,3590.06,17.076,1.0,1.0,0.0,133390570.0,1.0,18.0,0.03701
RamseyNumbers_03-09-01-SAT,baseline,0.040662,,0.0,0.040664,0.139,,1.0,0.0,1.0,0.0,1.0,0.0
sonet_sonet6,baseline,3590.97,,0.0,3590.97,0.73,,0.0,0.0,1580657435.0,1.0,0.0,0.000535
killer_16-sol21,2,0.04385,0.036,0.0,0.041334,1.378,1.0,1.0,0.0,5.0,0.0,1.0,0.000174
blockedqueens_blockedqueens501642458069,2,2486.91,0.21,0.0,2486.85,1.393,1.0,1.0,0.0,18160159.0,0.0,1.0,0.002049
blackhole_PN-44,baseline,3590.78,,0.0,3590.18,5.029,,0.0,0.0,253164968.0,1.0,0.0,0.005717
quasiGroup3NonIdempotent_quasiGroupX_21,2,3590.26,71.07,0.0,3588.59,87.406,,0.0,0.0,11201603.0,1.0,0.0,0.050419
killer_16-sol91,2,11.5765,4.269,0.0,11.1872,5.732,1.0,1.0,0.0,74429.0,0.0,1.0,0.025592
nlinkedseq_nlinkedseq-60-35,2,2.91488,0.199,0.0,2.90828,0.616,1.0,1.0,0.0,80310.0,0.0,1.0,0.00012
quasiGroup5Idempotent_quasiGroupX_25,2,3590.91,167.778,0.0,3588.82,176.346,,0.0,0.0,5809366.0,1.0,0.0,0.035872
carSequencing_44,2,3589.82,5.345,0.0,3589.58,7.914,1.0,0.0,0.0,135233634.0,1.0,0.0,0.010161
ramsey1_02-08-01-SAT,2,0.043631,0.0,0.0,0.043633,0.19,0.0,1.0,0.0,1.0,0.0,1.0,0.0
killer_16-sol67,2,0.041652,0.041,0.0,0.038773,1.257,1.0,1.0,0.0,5.0,0.0,1.0,0.000283
efpa_16,baseline,198.403,,0.0,198.392,1.458,,0.0,0.0,25269300.0,0.0,0.0,0.001962
blockedqueens-strong_blockedqueens281449842496,2,1.23841,0.004,0.0,1.2201,0.925,0.0,0.0,0.0,20067.0,0.0,0.0,0.00075
sudoku_sudoku46,2,0.03167,0.001,0.0,0.030983,0.423,0.0,1.0,0.0,2.0,0.0,1.0,0.000102
semigroup_semigroup25,baseline,6.06725,,0.0,1.47896,49.781,,1.0,0.0,626.0,0.0,1.0,0.201073
quasiGroup5NonIdempotent_quasiGroupX_19,baseline,3592.18,,0.0,3591.59,3.951,,0.0,0.0,20151230.0,1.0,0.0,0.005815
quasiGroup3Idempotent_quasiGroupX_21,2,,,0.0,,1200.002,1.0,,1.0,,,,
sokoban_New95,baseline,0.071482,,0.0,0.071201,3.816,,1.0,0.0,2.0,0.0,1.0,0.000133
pegSolitaireState_pegSolitaire16,2,0.857008,1.239,0.0,0.685705,7.061,1.0,1.0,0.0,2377.0,0.0,1.0,0.019044
PlottingModelB_5_5_3_seed15_18_3,2,,,0.0,,1200.002,1.0,,1.0,,,,
blockedqueens-strong_blockedqueens501642421871,baseline,296.599,,0.0,296.518,1.445,,1.0,0.0,1940551.0,0.0,1.0,0.003435
magicSequence_magicSequence50,2,0.045729,0.414,0.0,0.044158,0.869,1.0,1.0,0.0,1.0,0.0,1.0,0.000377
pegSolitaireState_pegSolitaire7,2,106.711,1.165,0.0,106.547,8.092,1.0,1.0,0.0,475224.0,0.0,1.0,0.014086
blackhole_PN-29,baseline,3590.55,,0.0,3589.92,4.717,,0.0,0.0,249723618.0,1.0,0.0,0.009371
sokoban_New97,baseline,0.056839,,0.0,0.055704,0.689,,1.0,0.0,24.0,0.0,1.0,0.0
ramsey2_04-05-03-SAT,2,0.046056,0.0,0.0,0.046059,0.561,0.0,1.0,0.0,1.0,0.0,1.0,0.0
pegSolitaireAction_pegSolitaire34,2,0.005638,0.0,0.0,0.0,5.699,,0.0,0.0,0.0,0.0,0.0,0.000521
PlottingModelB_5_5_3_seed15_13_6,baseline,2.8349,,0.0,2.78205,5.743,,1.0,0.0,69699.0,0.0,1.0,0.00663
handball7_09,2,3590.57,0.984,0.0,3588.65,9.956,1.0,1.0,0.0,12880529.0,1.0,11.0,0.011878
blackhole_PN-3,baseline,34.4231,,0.0,33.8194,4.669,,1.0,0.0,1970090.0,0.0,1.0,0.009163
blockedqueens-strong_blockedqueens481721345259,baseline,699.84,,0.0,699.775,1.364,,1.0,0.0,5148511.0,0.0,1.0,0.003723
blockedqueens-strong_blockedqueens501642405538,baseline,106.472,,0.0,106.406,1.362,,0.0,0.0,689929.0,0.0,0.0,0.002868
knapsack_items-51,2,149.4,0.002,0.0,149.399,0.338,0.0,1.0,0.0,36651467.0,0.0,71.0,0.000106
knights_10b,2,3590.39,0.761,0.0,3590.35,2.662,1.0,0.0,0.0,104975038.0,1.0,0.0,0.005101
ramsey2_04-05-03-SAT,baseline,0.039365,,0.0,0.039368,0.469,,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens481721343626,baseline,1685.64,,0.0,1685.61,0.965,,1.0,0.0,16393730.0,0.0,1.0,0.000924
killer_16-sol5,2,3590.98,4.802,0.0,3590.65,6.035,1.0,0.0,0.0,33805458.0,1.0,0.0,0.028853
killer_16-sol84,2,49.0783,3.324,0.0,48.7494,4.471,1.0,1.0,0.0,461236.0,0.0,1.0,0.011021
pegSolitaireState_pegSolitaire1,baseline,3591.11,,0.0,3590.91,7.272,,0.0,0.0,6828558.0,1.0,0.0,0.030618
pegSolitaireAction_pegSolitaire3_0,2,202.59,8.367,0.0,201.906,25.388,1.0,1.0,0.0,536052.0,0.0,1.0,0.073725
Bombastic_Bombastic34,baseline,0.045455,,0.0,0.044702,1.828,,1.0,0.0,1.0,0.0,1.0,0.0
graphColouring_mug100_1,2,1032.8,0.018,0.0,1032.79,0.578,0.0,1.0,0.0,267003947.0,0.0,1.0,0.00073
blockedqueens-strong_blockedqueens281449787894,baseline,0.420195,,0.0,0.404954,0.795,,1.0,0.0,6209.0,0.0,1.0,0.0
golfers2_ord06-13-7-2,baseline,0.094704,,0.0,0.043655,5.65,,1.0,0.0,287.0,0.0,1.0,0.011678
quasiGroup5Idempotent_quasiGroupX_10,2,10.2446,23.361,0.0,9.79657,24.797,1.0,1.0,0.0,85706.0,0.0,1.0,0.063203
blackhole_PN-21,2,15.0469,0.211,0.0,10.481,4.405,1.0,1.0,0.0,139943.0,0.0,1.0,0.009265
killer_16-sol30,baseline,3590.76,,0.0,3590.7,1.123,,0.0,0.0,44509870.0,1.0,0.0,0.000907
blockedqueens-strong_blockedqueens481721335202,baseline,1003.68,,0.0,1003.62,1.222,,0.0,0.0,8149386.0,0.0,0.0,0.001383
blockedqueens_blockedqueens501642438232,baseline,3591.23,,0.0,3591.19,1.028,,0.0,0.0,35201039.0,1.0,0.0,0.000276
sedfnofix_25_1_C25_7_2_1,2,1.53258,10.776,0.0,0.789919,21.167,1.0,0.0,0.0,458.0,0.0,0.0,0.018685
bibd-implied_puget15,baseline,81.0368,,0.0,80.9974,4.436,,1.0,0.0,24220807.0,0.0,1.0,0.006987
Bombastic_Bombastic12,baseline,0.037375,,0.0,0.037378,1.194,,1.0,0.0,1.0,0.0,1.0,0.0
semigroup_semigroup6,baseline,0.047901,,0.0,0.042459,1.038,,1.0,0.0,37.0,0.0,1.0,0.000838
opd_medium_09_70_35,2,3580.35,0.588,0.0,3580.29,3.094,1.0,1.0,0.0,382913222.0,1.0,13.0,0.003572
blockedqueens_blockedqueens481721301641,2,1330.46,0.229,0.0,1330.41,1.659,1.0,1.0,0.0,11260753.0,0.0,1.0,0.001928
PlottingModelB_5_5_3_seed15_10_9,2,,,0.0,,1200.003,1.0,,1.0,,,,
sportsScheduling_12-10-10,baseline,3591.47,,0.0,3591.43,1.193,,0.0,0.0,60202546.0,1.0,0.0,0.000209
opd_flener_et_al_tab7_16_35_10,baseline,0.442772,,0.0,0.418062,2.92,,1.0,0.0,136430.0,0.0,8.0,0.005067
quasiGroup3Idempotent_quasiGroupX_15,2,3590.55,17.312,0.0,3589.31,21.165,1.0,0.0,0.0,6698007.0,1.0,0.0,0.03543
blockedqueens_blockedqueens481721326070,baseline,421.56,,0.0,421.525,0.971,,1.0,0.0,4372159.0,0.0,1.0,1.3e-05
blockedqueens_blockedqueens501642406103,baseline,3591.01,,0.0,3590.96,1.091,,0.0,0.0,31906513.0,1.0,0.0,0.000256
pegSolitaireAction_pegSolitaire45,2,0.00668,0.0,0.0,1.9e-05,5.41,,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449841964,baseline,1.5886,,0.0,1.57659,0.784,,0.0,0.0,29487.0,0.0,0.0,0.000717
AccordionTable_cards_15_03,2,3590.38,0.2,0.0,3590.28,1.885,1.0,0.0,0.0,29856996.0,1.0,0.0,0.004195
coprime_25,2,,,0.0,,1200.001,0.0,,1.0,,,,
blockedqueens_blockedqueens561860555812,baseline,3591.16,,0.0,3591.1,1.113,,0.0,0.0,33164527.0,1.0,0.0,0.001116
blackhole_PN-41,baseline,3591.59,,0.0,3590.99,4.179,,0.0,0.0,274121396.0,1.0,0.0,0.009502
pegSolitaireAction_pegSolitaire10,2,793.164,10.925,0.0,791.684,31.156,1.0,1.0,0.0,1486641.0,0.0,1.0,0.096903
pegSolitaireAction_pegSolitaire30,baseline,2706.74,,0.0,2706.19,19.771,,1.0,0.0,5242304.0,0.0,1.0,0.075072
sokoban_New21,2,1.37884,1.527,0.0,0.037467,2.648,1.0,1.0,0.0,38.0,0.0,1.0,0.117214
quasiGroup5NonIdempotent_quasiGroupX_20,2,3591.17,53.464,0.0,3590.15,58.364,,0.0,0.0,22158126.0,1.0,0.0,0.02847
golfers2_ord07-15-8-2,2,0.148047,0.303,0.0,0.04888,9.286,0.0,1.0,0.0,337.0,0.0,1.0,0.025718
discreteTomography_2,2,0.041625,0.0,0.0,0.041634,0.33,0.0,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens281449852714,baseline,0.946926,,0.0,0.93606,0.767,,1.0,0.0,20133.0,0.0,1.0,0.000577
PlottingModelA_5_5_3_seed15_16_8,2,20.3978,26.457,0.0,0.089568,49.193,1.0,1.0,0.0,23.0,0.0,1.0,1.89866
blockedqueens-strong_blockedqueens281449852714,2,0.50936,0.022,0.0,0.487695,0.924,0.0,1.0,0.0,6479.0,0.0,1.0,0.000568
blockedqueens-strong_blockedqueens501642461012,2,180.612,0.025,0.0,180.544,1.312,0.0,1.0,0.0,1239296.0,0.0,1.0,0.000627
pegSolitaireTable_pegSolitaire3_1,baseline,2.35328,,0.0,2.23258,2.234,,1.0,0.0,10645.0,0.0,1.0,0.015495
pegSolitaireTable_pegSolitaire30,baseline,11.5636,,0.0,11.4543,2.12,,1.0,0.0,52640.0,0.0,1.0,0.011382
blockedqueens_blockedqueens501642451919,2,34.3593,0.232,0.0,34.3033,1.678,1.0,1.0,0.0,240658.0,0.0,1.0,0.002582
blockedqueens-strong_blockedqueens481721256459,baseline,2157.99,,0.0,2157.92,1.385,,0.0,0.0,15887338.0,0.0,0.0,0.002582
sokoban_New82,2,0.599316,0.748,0.0,0.037095,1.909,1.0,1.0,0.0,1.0,0.0,1.0,0.044414
bibd_puget20,2,1383.77,0.46,0.0,1383.74,2.645,1.0,0.0,0.0,50923595.0,0.0,0.0,0.004393
blockedqueens-strong_blockedqueens501642454142,2,0.025198,0.0,0.0,4.9e-05,1.106,0.0,0.0,0.0,0.0,0.0,0.0,0.000141
golomb_golomb9,2,0.284604,0.261,0.0,0.279567,1.038,1.0,1.0,0.0,7008.0,0.0,10.0,0.0
bibd-implied_puget3,baseline,0.043568,,0.0,0.0408,1.393,,1.0,0.0,30.0,0.0,1.0,0.000289
sudoku_sudoku29,2,0.038722,0.002,0.0,0.038023,0.486,0.0,1.0,0.0,1.0,0.0,1.0,7.3e-05
blockedqueens-strong_blockedqueens281449789909,baseline,0.442469,,0.0,0.421586,0.849,,0.0,0.0,6044.0,0.0,0.0,0.001474
ramsey2_03-09-01-SAT,2,0.042566,0.0,0.0,0.042569,0.223,0.0,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens501642459271,baseline,3590.98,,0.0,3590.94,1.344,,0.0,0.0,34523759.0,1.0,0.0,0.001124
pegSolitaireTable_pegSolitaire2,2,2.16032,0.04,0.0,2.03988,2.113,0.0,1.0,0.0,10646.0,0.0,1.0,0.020115
blackhole_PN-10,baseline,0.699822,,0.0,0.193278,5.116,,1.0,0.0,10475.0,0.0,1.0,0.008514
blockedqueens-strong_blockedqueens501642452489,baseline,950.6,,0.0,950.535,1.153,,1.0,0.0,7673161.0,0.0,1.0,0.002708
RamseyNumbers_04-04-03-SAT,baseline,0.033538,,0.0,0.033539,0.194,,1.0,0.0,1.0,0.0,1.0,0.0
sudoku_sudoku13,2,0.037392,0.02,0.0,0.037394,0.492,0.0,1.0,0.0,2.0,0.0,1.0,0.0
sudoku_sudoku16,baseline,0.036636,,0.0,0.036639,0.486,,1.0,0.0,1.0,0.0,1.0,0.0
quasiGroup3Idempotent_quasiGroupX_19,2,,,0.0,,1200.002,1.0,,1.0,,,,
killer_16-sol81,2,2.07839,3.94,0.0,1.50783,5.299,1.0,1.0,0.0,6795.0,0.0,1.0,0.020942
blockedqueens-strong_blockedqueens501642449112,2,802.244,0.005,0.0,802.168,1.328,0.0,0.0,0.0,5345239.0,0.0,0.0,0.003922
blockedqueens-strong_blockedqueens501642418648,2,1219.26,0.005,0.0,1219.19,1.452,0.0,1.0,0.0,8422772.0,0.0,1.0,0.002996
carSequencing_26,baseline,3591.1,,0.0,3591.01,1.857,,0.0,0.0,245097881.0,1.0,0.0,0.001551
graphColouring_homer,2,0.01401,0.0,0.0,0.000222,0.969,0.0,0.0,0.0,0.0,0.0,0.0,0.000287
RamseyNumbers_02-04-01-SAT,2,0.043169,0.0,0.0,0.043172,0.163,0.0,1.0,0.0,1.0,0.0,1.0,0.0
graphColouring_queen5_5,2,0.007636,0.004,0.0,0.001222,0.574,0.0,1.0,0.0,34.0,0.0,4.0,0.000439
sportsScheduling_12-10-1,baseline,95.8501,,0.0,95.8134,0.982,,1.0,0.0,1928951.0,0.0,1.0,0.000949
killer_16-sol37,baseline,21.3238,,0.0,21.2625,1.514,,1.0,0.0,362290.0,0.0,1.0,0.0
AccordionTable_cards_11_04,baseline,172.96,,0.0,172.946,1.026,,0.0,0.0,3526843.0,0.0,0.0,0.000826
sokoban_New23,2,0.05372,0.121,0.0,0.041185,0.584,1.0,1.0,0.0,3.0,0.0,1.0,0.001925
blackhole_PN-51,baseline,12.026,,0.0,11.4256,4.682,,1.0,0.0,694942.0,0.0,1.0,0.007281
pegSolitaireState_pegSolitaire24,baseline,1396.64,,0.0,1396.42,7.757,,1.0,0.0,3020494.0,0.0,1.0,0.026269
sportsScheduling_12-10-1,2,7.50463,0.205,0.0,7.44235,1.174,1.0,1.0,0.0,64586.0,0.0,1.0,0.004524
knights2_09b,baseline,3590.55,,0.0,3590.26,2.817,,0.0,0.0,6839753.0,1.0,0.0,0.003972
carSequencing_39,2,3590.02,4.201,0.0,3589.83,6.626,1.0,0.0,0.0,58031353.0,1.0,0.0,0.008576
handball7_11,baseline,3590.34,,0.0,3589.29,9.471,,1.0,0.0,90228926.0,1.0,10.0,0.017638
carSequencing_7,baseline,3590.26,,0.0,3590.24,1.499,,0.0,0.0,106915968.0,1.0,0.0,0.002009
bibd-implied_puget8,baseline,1.53295,,0.0,1.49869,4.598,,1.0,0.0,365127.0,0.0,1.0,0.005582
pegSolitaireTable_pegSolitaire3,2,4.82343,0.04,0.0,4.68767,2.251,0.0,1.0,0.0,18161.0,0.0,1.0,0.019923
pegSolitaireTable_pegSolitaire4_13,baseline,522.404,,0.0,522.307,1.529,,1.0,0.0,3110771.0,0.0,1.0,0.010654
opd_flener_et_al_tab7_127_35_10,2,,,0.0,,1200.002,1.0,,1.0,,,,
blockedqueens-strong_blockedqueens281449838446,baseline,0.535322,,0.0,0.511773,0.891,,0.0,0.0,7829.0,0.0,0.0,0.001693
magicSequence_magicSequence300,2,0.093587,1.024,0.0,0.036451,223.5,1.0,1.0,0.0,1.0,0.0,1.0,0.003344
sonet_sonet7,baseline,3589.53,,0.0,3589.53,1.03,,0.0,0.0,321923047.0,1.0,0.0,0.000401
AccordionTable_cards_15_02,baseline,3590.1,,0.0,3590.08,1.464,,0.0,0.0,95198778.0,1.0,0.0,0.001011
sonet_sonet,baseline,0.000874,,0.0,0.000875,0.276,,1.0,0.0,1221.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens281449841799,baseline,0.452676,,0.0,0.43404,0.755,,1.0,0.0,7055.0,0.0,1.0,0.000598
sudoku_sudoku19,baseline,0.036095,,0.0,0.035763,0.456,,1.0,0.0,1.0,0.0,1.0,3.6e-05
blockedqueens_blockedqueens281449795040,baseline,0.976723,,0.0,0.967378,0.667,,0.0,0.0,18972.0,0.0,0.0,0.0
blockedqueens_blockedqueens501642405851,baseline,3591.27,,0.0,3591.23,0.997,,0.0,0.0,44292888.0,1.0,0.0,0.001087
opd_flener_et_al_tab7_9_35_10,baseline,0.086498,,0.0,0.07862,1.674,,1.0,0.0,38989.0,0.0,8.0,0.001376
blockedqueens-strong_blockedqueens281449844405,2,2.48246,0.012,0.0,2.46351,0.827,0.0,0.0,0.0,34632.0,0.0,0.0,0.001393
blockedqueens_blockedqueens281449791905,2,0.105577,0.154,0.0,0.090775,0.987,1.0,1.0,0.0,909.0,0.0,1.0,0.001058
blockedqueens_blockedqueens481721318124,baseline,807.537,,0.0,807.494,1.041,,1.0,0.0,7949502.0,0.0,1.0,0.001047
blockedqueens_blockedqueens501642408561,2,278.933,0.22,0.0,278.878,1.266,1.0,1.0,0.0,2102052.0,0.0,1.0,0.00399
blockedqueens_blockedqueens281449850700,baseline,0.183472,,0.0,0.172902,0.734,,0.0,0.0,3249.0,0.0,0.0,0.000629
magicSequence_magicSequence400,baseline,0.168481,,0.0,0.035727,792.16,,1.0,0.0,1.0,0.0,1.0,0.010562
AccordionTable_cards_11_05,baseline,68.6646,,0.0,68.6561,1.04,,0.0,0.0,2373556.0,0.0,0.0,0.00166
sonet_sonet8-5,2,3590.89,0.034,0.0,3590.88,0.906,0.0,0.0,0.0,442636991.0,1.0,0.0,0.000755
blockedqueens-strong_blockedqueens281449798451,2,0.438501,0.003,0.0,0.415942,0.846,0.0,1.0,0.0,4805.0,0.0,1.0,0.001652
blockedqueens-strong_blockedqueens481721279991,baseline,622.76,,0.0,622.697,1.322,,1.0,0.0,4408357.0,0.0,1.0,0.002613
quasiGroup5Idempotent_quasiGroupX_16,baseline,3590.71,,0.0,3590.47,2.928,,0.0,0.0,20724198.0,1.0,0.0,0.006005
sonet2_sonet2-5,2,0.733356,0.036,0.0,0.732511,0.628,0.0,1.0,0.0,276602.0,0.0,1.0,0.000361
sokoban_New40,baseline,0.035465,,0.0,0.03475,0.528,,1.0,0.0,13.0,0.0,1.0,0.000257
pegSolitaireState_pegSolitaire4_4,2,106.57,1.164,0.0,106.421,6.059,1.0,1.0,0.0,369923.0,0.0,1.0,0.01679
blackhole_PN-96,2,10.558,0.289,0.0,2.31368,5.133,1.0,1.0,0.0,17142.0,0.0,1.0,0.010401
blockedqueens_blockedqueens501642438232,2,1208.99,0.249,0.0,1208.93,1.581,1.0,0.0,0.0,7833175.0,0.0,0.0,0.002979
carSequencing_54,baseline,3590.92,,0.0,3590.82,2.528,,0.0,0.0,191629396.0,1.0,0.0,0.00586
nlinkedseq_nlinkedseq-80-70,2,3589.57,0.202,0.0,3589.56,0.68,1.0,0.0,0.0,21112699.0,1.0,0.0,0.001556
blockedqueens-strong_blockedqueens481721301773,2,887.106,0.004,0.0,887.046,1.216,0.0,1.0,0.0,6937946.0,0.0,1.0,0.001106
Bombastic_Bombastic80,baseline,0.041635,,0.0,0.04164,1.218,,1.0,0.0,1.0,0.0,1.0,0.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens27,baseline,3591.23,,0.0,3591.22,2.484,,1.0,0.0,752533211.0,1.0,13.0,0.002312
blockedqueens-strong_blockedqueens281449839243,baseline,0.230127,,0.0,0.208617,0.802,,1.0,0.0,2890.0,0.0,1.0,0.000465
pegSolitaireTable_pegSolitaire7,baseline,0.159962,,0.0,0.04418,1.819,,1.0,0.0,69.0,0.0,1.0,0.016963
Bombastic_Bombastic33,2,0.04264,0.0,0.0,0.041875,1.56,0.0,1.0,0.0,1.0,0.0,1.0,8.2e-05
blockedqueens_blockedqueens281449800566,2,0.974867,0.15,0.0,0.959466,1.008,1.0,1.0,0.0,13389.0,0.0,1.0,0.001124
semigroup_semigroup6,2,0.043842,0.395,0.0,0.038712,1.538,1.0,1.0,0.0,37.0,0.0,1.0,0.001582
nurse_nurse_8,2,0.000703,0.0,0.0,2.5e-05,0.505,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-05
pegSolitaireAction_pegSolitaire42,2,0.007721,0.0,0.0,0.0,5.461,,0.0,0.0,0.0,0.0,0.0,0.000576
handball7_13,baseline,3590.91,,0.0,3590.5,6.13,,1.0,0.0,84688387.0,1.0,24.0,0.01045
blockedqueens-strong_blockedqueens281449795040,2,0.625657,0.003,0.0,0.605176,0.886,0.0,0.0,0.0,8783.0,0.0,0.0,0.00062
killer_16-sol83,2,0.041559,0.03,0.0,0.03935,1.017,1.0,1.0,0.0,4.0,0.0,1.0,0.00016
sokoban_New44,2,0.433315,0.475,0.0,0.035905,1.2,1.0,1.0,0.0,7.0,0.0,1.0,0.032332
golomb_golomb5,baseline,0.0,,0.0,0.0,0.277,,1.0,0.0,7.0,0.0,2.0,0.0
blockedqueens_blockedqueens481721302103,2,967.034,0.236,0.0,966.979,1.336,1.0,0.0,0.0,6448072.0,0.0,0.0,0.000689
blockedqueens-strong_blockedqueens281449803244,2,3.03963,0.003,0.0,3.01756,0.882,0.0,1.0,0.0,46427.0,0.0,1.0,0.001697
blockedqueens-strong_blockedqueens501642401471,baseline,1158.71,,0.0,1158.65,1.114,,0.0,0.0,9008194.0,0.0,0.0,0.002299
blockedqueens_blockedqueens281449850265,baseline,0.982638,,0.0,0.974447,0.667,,1.0,0.0,22677.0,0.0,1.0,0.000305
blockedqueens-strong_blockedqueens501642406103,2,1873.32,0.024,0.0,1873.25,1.339,0.0,0.0,0.0,14040263.0,0.0,0.0,0.00098
blockedqueens-strong_blockedqueens281449837667,2,1.11045,0.013,0.0,1.08819,0.88,0.0,0.0,0.0,15537.0,0.0,0.0,0.000521
blackhole_PN-25,2,0.052384,0.214,0.0,0.000571,4.495,1.0,0.0,0.0,0.0,0.0,0.0,0.012067
AccordionTable_cards_11_05,2,12.2352,0.194,0.0,12.2149,1.201,1.0,0.0,0.0,119235.0,0.0,0.0,0.000535
farm-puzzle1_farm,baseline,0.033574,,0.0,0.033575,0.124,,1.0,0.0,4.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens501642451447,baseline,852.921,,0.0,852.842,1.43,,0.0,0.0,5229678.0,0.0,0.0,0.001389
ramsey1_02-03-01-SAT,2,0.042608,0.0,0.0,0.042089,0.174,0.0,1.0,0.0,1.0,0.0,1.0,7.7e-05
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens274,2,1426.12,0.139,0.0,1426.12,2.535,1.0,1.0,0.0,117433550.0,0.0,14.0,0.001256
opd_bibdline3,baseline,3590.89,,0.0,3590.83,4.286,,1.0,0.0,501484873.0,1.0,26.0,0.005978
bpmp_412,2,159.962,1.775,0.0,159.92,3.253,1.0,1.0,0.0,655905.0,0.0,1.0,0.002949
knights_15b,2,0.04892,3.266,0.0,6.6e-05,9.329,1.0,0.0,0.0,0.0,0.0,0.0,0.022693
blockedqueens-strong_blockedqueens481721298636,baseline,561.87,,0.0,561.822,1.076,,1.0,0.0,5529918.0,0.0,1.0,0.002105
RamseyNumbers_02-10-01-SAT,2,0.074133,0.0,0.0,0.073178,0.211,0.0,1.0,0.0,1.0,0.0,1.0,0.000143
PlottingModelB_5_5_3_seed15_18_6,2,,,0.0,,1200.002,1.0,,1.0,,,,
nlinkedseq_nlinkedseq-60-40,baseline,3591.41,,0.0,3591.4,0.39,,0.0,0.0,330221305.0,1.0,0.0,9.5e-05
blockedqueens_blockedqueens481721259157,baseline,3591.17,,0.0,3591.13,1.115,,0.0,0.0,37038797.0,1.0,0.0,0.0
sokoban_New25,baseline,0.075236,,0.0,0.072869,1.807,,1.0,0.0,14.0,0.0,1.0,0.0
pegSolitaireState_pegSolitaire3_0,baseline,73.1735,,0.0,72.985,6.986,,1.0,0.0,158940.0,0.0,1.0,0.021919
killer_16-sol79,baseline,3.30082,,0.0,3.23681,1.555,,1.0,0.0,43366.0,0.0,1.0,0.001859
blockedqueens_blockedqueens481721305339,baseline,804.128,,0.0,804.095,0.935,,0.0,0.0,9275983.0,0.0,0.0,0.000931
sudoku_sudoku45,baseline,0.036412,,0.0,0.036415,0.543,,1.0,0.0,2.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens281449841964,baseline,0.542377,,0.0,0.522371,0.742,,0.0,0.0,8367.0,0.0,0.0,0.001534
blockedqueens-strong_blockedqueens481721280203,baseline,704.513,,0.0,704.449,1.181,,0.0,0.0,5378691.0,0.0,0.0,0.003401
carSequencing_45,2,3591.04,5.004,0.0,3590.82,7.428,1.0,0.0,0.0,50273107.0,1.0,0.0,0.009058
quasiGroup4Idempotent_quasiGroupX_23,2,,,0.0,,1200.001,1.0,,1.0,,,,
pegSolitaireState_pegSolitaire3_1,2,1.17824,1.081,0.0,1.00465,6.927,1.0,1.0,0.0,3495.0,0.0,1.0,0.020412
blockedqueens-strong_blockedqueens501642447595,baseline,131.561,,0.0,131.487,1.282,,1.0,0.0,942564.0,0.0,1.0,0.002923
pegSolitaireTable_pegSolitaire2_45,baseline,42.1543,,0.0,42.0178,2.075,,1.0,0.0,217914.0,0.0,1.0,0.021152
ramsey1_02-05-01-SAT,2,0.040819,0.0,0.0,0.040821,0.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PlottingModelB_5_5_3_seed15_15_7,baseline,0.817259,,0.0,0.753231,6.824,,1.0,0.0,18481.0,0.0,1.0,0.006183
killer_16-sol75,baseline,0.084205,,0.0,0.056095,1.32,,1.0,0.0,303.0,0.0,1.0,0.001272
