Problem,Policy,SolverMemOut,SolverTotalTime,SATClauses,TabulationTime,SavileRowClauseOut,SavileRowTotalTime,TabulationActivated,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
blockedqueens-strong_blockedqueens501642456472,baseline,0.0,1.14,5937.0,,0.0,1.627,,0.0,0.0,0.0,57567.0,1701.0
blockedqueens_blockedqueens281449802826,2,0.0,0.01,8767.0,0.16,0.0,1.18,1.0,0.0,0.0,0.0,553.0,2532.0
carSequencing_50,baseline,0.0,0.2,274350.0,,0.0,7.706,,1.0,0.0,0.0,19794.0,29392.0
JPEncoding_data800,2,,,,1.272,0.0,1200.003,1.0,,1.0,,,
blockedqueens-strong_blockedqueens281449788307,2,0.0,0.01,3495.0,0.003,0.0,1.081,0.0,1.0,0.0,0.0,1259.0,1052.0
knights2_07b,baseline,0.0,13.76,156474.0,,0.0,2.782,,0.0,0.0,0.0,970130.0,9124.0
blockedqueens-strong_blockedqueens561860555812,baseline,0.0,1.4,7127.0,,0.0,1.672,,0.0,0.0,0.0,79055.0,2153.0
carSequencing_42,baseline,0.0,0.59,272500.0,,0.0,7.203,,1.0,0.0,0.0,27212.0,28851.0
efpa_15,2,0.0,1.13,36097.0,1.246,0.0,3.759,1.0,1.0,0.0,0.0,67749.0,6036.0
ramsey2_03-09-02-SAT,baseline,0.0,0.0,0.0,,0.0,0.603,,1.0,0.0,0.0,0.0,0.0
Bombastic_Bombastic55,2,0.0,0.0,0.0,0.0,0.0,1.308,0.0,1.0,0.0,0.0,0.0,0.0
opd_flener_et_al_tab6_10_31_22,baseline,0.0,295.40999999999997,38743.0,,0.0,2.925,,1.0,0.0,0.0,13440952.0,8493.0
bpmp_7444,2,0.0,121.96,369433.0,2.012,0.0,4.833,1.0,1.0,0.0,0.0,1551437.0,56704.0
opd_small_bibd_12_44_11,2,0.0,50.13,158870.0,0.705,0.0,6.428,1.0,1.0,0.0,0.0,2875282.0,28672.0
solitaireBattleship_solitaire_battleship_meuffels_hertog2hard,2,0.0,0.0,0.0,0.0,0.0,5.446,0.0,1.0,0.0,0.0,0.0,0.0
killer_16-sol83,baseline,0.0,0.0,52.0,,0.0,1.04,,1.0,0.0,0.0,3.0,14.0
futoshiki_futoshiki42,baseline,0.0,0.0,449.0,,0.0,0.446,,1.0,0.0,0.0,7.0,80.0
pegSolitaireAction_pegSolitaire18,baseline,0.0,19.95,118534.0,,0.0,21.65,,1.0,0.0,0.0,2268445.0,10344.0
pegSolitaireState_pegSolitaire5,2,0.0,76.8,1104207.0,1.104,0.0,9.123,1.0,1.0,0.0,0.0,5980450.0,13498.0
PlottingModelA_5_5_3_seed15_16_9,2,0.0,44.64,40806895.0,28.285,0.0,71.355,1.0,1.0,0.0,0.0,35388.0,4068082.0
bibd_puget1,baseline,0.0,0.02,15431.0,,0.0,1.976,,1.0,0.0,0.0,4422.0,2932.0
knights2_15b,2,0.0,3.82,12257674.0,3.539,0.0,34.352,1.0,0.0,0.0,0.0,0.0,181713.0
sedfnofix_28_2_C28_4_3_1,2,0.0,34.55,1613698.0,12.023,0.0,22.369,1.0,0.0,0.0,0.0,458313.0,11589.0
sokoban_Medium6,2,0.0,1.5,2314887.0,4.412,0.0,10.806,1.0,0.0,0.0,0.0,43340.0,3327.0
sokoban_New100,baseline,0.0,0.0,3147.0,,0.0,0.541,,1.0,0.0,0.0,41.0,486.0
AccordionTable_cards_11_02,2,0.0,0.31,29005.0,0.223,0.0,1.528,1.0,0.0,0.0,0.0,19605.0,3628.0
blockedqueens-strong_blockedqueens481721281064,baseline,0.0,0.47,6486.0,,0.0,1.625,,1.0,0.0,0.0,22851.0,1883.0
blockedqueens-strong_blockedqueens481721328985,baseline,0.0,2.65,6495.0,,0.0,1.503,,1.0,0.0,0.0,146000.0,1948.0
ramsey2_04-04-01-SAT,2,0.0,0.0,0.0,0.0,0.0,0.19,0.0,1.0,0.0,0.0,0.0,0.0
sonet2_sonet6,baseline,0.0,23.060000000000002,9369.0,,0.0,1.031,,1.0,0.0,0.0,1303769.0,1441.0
pegSolitaireTable_pegSolitaire4_8,2,0.0,4.65,416241.0,0.056,0.0,3.498,0.0,1.0,0.0,0.0,1034426.0,12333.0
carSequencing_66,2,0.0,23.66,5507154.0,5.315,0.0,20.981,1.0,1.0,0.0,0.0,889792.0,33189.0
sokoban_New92,baseline,0.0,0.0,2577.0,,0.0,0.542,,1.0,0.0,0.0,25.0,429.0
blockedqueens_blockedqueens281449838235,baseline,0.0,0.01,9392.0,,0.0,1.118,,0.0,0.0,0.0,764.0,2686.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens278,baseline,0.0,0.10999999999999999,3467.0,,0.0,1.721,,1.0,0.0,0.0,11962.0,367.0
blockedqueens-strong_blockedqueens481721261794,2,0.0,1.14,6181.0,0.014,0.0,1.641,0.0,1.0,0.0,0.0,63459.0,1839.0
Bombastic_Bombastic6,2,0.0,0.0,0.0,0.0,0.0,1.802,0.0,1.0,0.0,0.0,0.0,0.0
carSequencing_70,2,0.0,5.68,5504934.0,4.924,0.0,19.898,1.0,1.0,0.0,0.0,115162.0,33204.0
blockedqueens_blockedqueens281449799706,2,0.0,0.04,9014.0,0.146,0.0,1.333,1.0,1.0,0.0,0.0,1833.0,2591.0
pegSolitaireTable_pegSolitaire3_23,baseline,0.0,1.35,433010.0,,0.0,3.226,,1.0,0.0,0.0,289752.0,12797.0
blackhole_PN-68,baseline,0.0,10.87,291663.0,,0.0,5.442,,1.0,0.0,0.0,383053.0,22366.0
ramsey1_03-03-01-SAT,baseline,0.0,0.0,0.0,,0.0,0.189,,1.0,0.0,0.0,0.0,0.0
opd_puget9,baseline,0.0,13.75,29949.0,,0.0,2.424,,1.0,0.0,0.0,1174859.0,6592.0
sedfnofix_26_1_D26_2_5_1,baseline,0.0,0.19,168154.0,,0.0,7.792,,1.0,0.0,0.0,1611.0,48622.0
killer_16-sol23,baseline,0.0,0.32,53417.0,,0.0,2.664,,1.0,0.0,0.0,21002.0,8924.0
carSequencing_24,baseline,0.0,4.27,247432.0,,0.0,7.466,,1.0,0.0,0.0,192056.0,25479.0
pegSolitaireAction_pegSolitaire15,2,0.0,51.24,115119.0,11.209,0.0,34.585,1.0,1.0,0.0,0.0,3859539.0,10055.0
blockedqueens-strong_blockedqueens481721345259,2,0.0,2.86,6440.0,0.014,0.0,1.673,0.0,1.0,0.0,0.0,150351.0,1940.0
blockedqueens_blockedqueens281449795297,2,0.0,0.02,8239.0,0.135,0.0,1.2,1.0,0.0,0.0,0.0,623.0,2389.0
sokoban_New56,baseline,0.0,0.0,467.0,,0.0,0.469,,1.0,0.0,0.0,3.0,104.0
solitaireBattleship_solitaire_battleship_meuffels_hertog2easier,baseline,0.0,0.0,0.0,,0.0,4.523,,1.0,0.0,0.0,0.0,0.0
quasiGroup4NonIdempotent_quasiGroupX_21,2,,,,,0.0,1200.001,1.0,,1.0,,,
blockedqueens-strong_blockedqueens501642418648,2,0.0,14.27,6501.0,0.005,0.0,1.929,0.0,1.0,0.0,0.0,583993.0,1935.0
carSequencing_36,2,0.0,4.39,4397586.0,4.722,0.0,18.826,1.0,1.0,0.0,0.0,55232.0,29858.0
sudoku_sudoku35,2,0.0,0.0,14.0,0.001,0.0,0.57,0.0,1.0,0.0,0.0,1.0,4.0
blockedqueens_blockedqueens561860517914,2,0.0,10.06,32361.0,0.229,0.0,2.062,1.0,0.0,0.0,0.0,373965.0,9309.0
blockedqueens-strong_blockedqueens281449839192,baseline,0.0,0.1,3491.0,,0.0,1.066,,1.0,0.0,0.0,5903.0,1002.0
ramsey1_03-05-01-SAT,2,0.0,0.0,0.0,0.0,0.0,0.312,0.0,1.0,0.0,0.0,0.0,0.0
blackhole_BMS-100,2,0.0,0.59,39751.0,0.228,0.0,5.474,1.0,1.0,0.0,0.0,30234.0,10585.0
killer_16-sol69,2,0.0,0.13,322132.0,2.745,0.0,5.691,1.0,1.0,0.0,0.0,3083.0,8225.0
magicSequence_magicSequence440,baseline,0.0,0.22,572033.0,,0.0,1172.929,,1.0,0.0,0.0,2.0,11961.0
blackhole_PN-83,2,0.0,0.4,40151.0,0.265,0.0,6.482,1.0,1.0,0.0,0.0,16972.0,10688.0
sudoku_sudoku49,baseline,0.0,0.0,6.0,,0.0,1.061,,1.0,0.0,0.0,0.0,2.0
blockedqueens_blockedqueens501642412768,baseline,0.0,1.23,27348.0,,0.0,1.73,,1.0,0.0,0.0,46607.0,7688.0
quasiGroup6_quasiGroupX_16,baseline,0.0,22.3,327469.0,,0.0,4.934,,1.0,0.0,0.0,1277834.0,21122.0
blockedqueens_blockedqueens281449799895,2,0.0,0.02,8482.0,0.146,0.0,1.203,1.0,0.0,0.0,0.0,746.0,2424.0
blockedqueens_blockedqueens501642430207,2,0.0,17.36,28604.0,0.257,0.0,2.179,1.0,0.0,0.0,0.0,534534.0,8138.0
blockedqueens-strong_blockedqueens501642459271,baseline,0.0,2.87,6434.0,,0.0,1.62,,0.0,0.0,0.0,133016.0,1897.0
efpa_13,2,0.0,0.8,41723.0,0.955,0.0,3.957,1.0,1.0,0.0,0.0,31233.0,6784.0
blackhole_PN-86,2,0.0,0.23,40120.0,0.243,0.0,5.63,1.0,1.0,0.0,0.0,14079.0,10682.0
blockedqueens-strong_blockedqueens481721301641,baseline,0.0,1.8,6411.0,,0.0,1.543,,1.0,0.0,0.0,96357.0,1871.0
peaceableArmyOfQueens2_peaceableArmyQueens7,baseline,0.0,3.1,6898.0,,0.0,1.846,,1.0,0.0,0.0,243417.0,614.0
opd_puget10,baseline,0.0,1224.28,70113.0,,0.0,4.395,,1.0,0.0,0.0,45503289.0,14833.0
blockedqueens-strong_blockedqueens481721306426,2,0.0,8.34,6426.0,0.004,0.0,1.44,0.0,1.0,0.0,0.0,422759.0,1874.0
blockedqueens_blockedqueens481721349794,2,0.0,1.61,24605.0,0.189,0.0,1.858,1.0,0.0,0.0,0.0,64401.0,6944.0
tomsProblem_tomsProblem,baseline,0.0,0.0,5.0,,0.0,0.22,,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens501642409292,2,0.0,1.12,6691.0,0.013,0.0,1.72,0.0,1.0,0.0,0.0,61289.0,1952.0
quasiGroup5NonIdempotent_quasiGroupX_12,baseline,0.0,1974.93,80606.0,,0.0,2.639,,1.0,0.0,0.0,61804007.0,8901.0
bibd_puget18,2,0.0,0.07,78748.0,0.483,0.0,5.255,1.0,1.0,0.0,0.0,2031.0,14250.0
PlottingModelA_5_5_3_seed15_13_7,2,0.0,14.64,29908890.0,26.719,0.0,58.232,1.0,1.0,0.0,0.0,2279.0,2943354.0
semigroup_semigroup22,2,0.0,17.26,32112410.0,7.097,0.0,85.66,1.0,1.0,0.0,0.0,468493.0,824714.0
JPEncoding_data1400,2,,,,1.719,0.0,1200.003,1.0,,1.0,,,
pegSolitaireState_pegSolitaire4_44,baseline,0.0,14.59,50567.0,,0.0,8.589,,1.0,0.0,0.0,762693.0,9222.0
handball7_01,2,0.0,4.359999999999999,356357.0,0.963,0.0,12.77,1.0,1.0,0.0,0.0,155543.0,26293.0
blockedqueens_blockedqueens281449801541,2,0.0,0.05,8736.0,0.116,0.0,1.053,1.0,0.0,0.0,0.0,2214.0,2525.0
blockedqueens_blockedqueens501642401471,baseline,0.0,2.07,28266.0,,0.0,1.508,,0.0,0.0,0.0,84142.0,8003.0
pegSolitaireTable_pegSolitaire4_31,baseline,0.0,30.76,416870.0,,0.0,4.247,,1.0,0.0,0.0,3584437.0,12341.0
futoshiki_futoshiki21,2,0.0,0.0,20.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
Bombastic_Bombastic80,2,0.0,0.0,0.0,0.0,0.0,1.083,0.0,1.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens481721248152,2,0.0,0.58,26879.0,0.208,0.0,1.793,1.0,1.0,0.0,0.0,19985.0,7607.0
ramsey1_03-06-01-SAT,baseline,0.0,0.0,0.0,,0.0,0.198,,1.0,0.0,0.0,0.0,0.0
futoshiki_futoshiki10,2,0.0,0.0,556.0,0.001,0.0,0.477,0.0,1.0,0.0,0.0,2.0,95.0
blackhole_PN-15,2,0.0,0.03,39920.0,0.235,0.0,4.751,1.0,1.0,0.0,0.0,136.0,10641.0
killer_16-sol45,baseline,0.0,0.04,40909.0,,0.0,2.763,,1.0,0.0,0.0,1605.0,7297.0
carSequencing_56,baseline,0.0,6.29,278598.0,,0.0,8.721,,1.0,0.0,0.0,242609.0,30076.0
graphColouring_david,2,0.0,0.27,54371.0,0.022,0.0,2.543,0.0,1.0,0.0,0.0,19065.0,10363.0
PlottingModelB_5_5_3_seed15_20_3,2,,,,,0.0,1200.002,1.0,,1.0,,,
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens249,baseline,0.0,0.8400000000000001,5967.0,,0.0,2.412,,1.0,0.0,0.0,63795.0,538.0
blockedqueens_blockedqueens281449803749,baseline,0.0,0.09,9531.0,,0.0,1.128,,1.0,0.0,0.0,3771.0,2716.0
ramsey1_02-02-01-SAT,baseline,0.0,0.0,0.0,,0.0,0.189,,1.0,0.0,0.0,0.0,0.0
solitaireBattleship_solitaire_battleship_rubin_001,2,0.0,0.01,7367.0,0.078,0.0,2.317,1.0,1.0,0.0,0.0,63.0,1301.0
magicSequence_magicSequence300,2,0.0,0.11,263110.0,1.315,0.0,246.734,1.0,1.0,0.0,0.0,2.0,7474.0
blockedqueens-strong_blockedqueens501642413461,baseline,0.0,0.16,6298.0,,0.0,1.585,,0.0,0.0,0.0,7697.0,1856.0
bibd-implied_puget14,baseline,0.0,0.5,151435.0,,0.0,7.485,,1.0,0.0,0.0,25714.0,23162.0
opd_flener_et_al_tab7_12_35_10,2,0.0,0.32000000000000006,121227.0,0.407,0.0,4.392,1.0,1.0,0.0,0.0,7787.0,22894.0
Bombastic_Bombastic29,2,0.0,0.01,22134.0,0.14,0.0,1.809,1.0,1.0,0.0,0.0,30.0,877.0
bibd-implied_bibdline3,2,0.0,0.33,653280.0,2.82,0.0,14.116,1.0,1.0,0.0,0.0,204.0,51817.0
sudoku_sudoku25,2,0.0,0.0,9.0,0.002,0.0,0.558,0.0,1.0,0.0,0.0,0.0,5.0
killer_16-sol32,baseline,0.0,0.34,50057.0,,0.0,2.635,,1.0,0.0,0.0,16826.0,8720.0
golfers3_ord06-13-7-2,2,0.0,0.64,1369424.0,5.153,0.0,15.418,1.0,1.0,0.0,0.0,6334.0,9029.0
pegSolitaireTable_pegSolitaire2_20,baseline,0.0,13.24,448840.0,,0.0,3.868,,1.0,0.0,0.0,2113534.0,13278.0
opd_flener_et_al_tab7_8_35_10,baseline,0.0,0.49,27424.0,,0.0,2.315,,1.0,0.0,0.0,44758.0,5349.0
pegSolitaireTable_pegSolitaire3_43,2,0.0,5.44,436436.0,0.024,0.0,3.564,0.0,1.0,0.0,0.0,1034611.0,12895.0
blockedqueens_blockedqueens481721277296,2,0.0,1.34,23172.0,0.21,0.0,1.895,1.0,0.0,0.0,0.0,61252.0,6435.0
pegSolitaireTable_pegSolitaire4_13,2,0.0,3.15,417847.0,0.04,0.0,2.723,0.0,1.0,0.0,0.0,840395.0,12365.0
bibd_puget7,baseline,0.0,0.18,121327.0,,0.0,6.112,,1.0,0.0,0.0,17929.0,16605.0
blockedqueens_blockedqueens281449793685,baseline,0.0,0.02,8479.0,,0.0,1.035,,0.0,0.0,0.0,943.0,2463.0
quasiGroup4Idempotent_quasiGroupX_12,2,0.0,1918.37,998594.0,6.898,0.0,12.915,1.0,1.0,0.0,0.0,14688207.0,30943.0
futoshiki_futoshiki35,baseline,0.0,0.0,23.0,,0.0,0.25,,0.0,0.0,0.0,0.0,0.0
blackhole_PN-4,2,0.0,0.03,40686.0,0.251,0.0,4.981,1.0,1.0,0.0,0.0,1814.0,10812.0
blockedqueens_blockedqueens281449841964,2,0.0,0.05,8530.0,0.142,0.0,1.334,1.0,0.0,0.0,0.0,2083.0,2431.0
blockedqueens-strong_blockedqueens281449799600,baseline,0.0,0.02,3473.0,,0.0,1.082,,0.0,0.0,0.0,1290.0,1013.0
pegSolitaireTable_pegSolitaire2_11,baseline,0.0,15.6,445063.0,,0.0,3.46,,1.0,0.0,0.0,2401839.0,13178.0
blockedqueens_blockedqueens561860446678,2,0.0,1.42,31218.0,0.243,0.0,2.262,1.0,0.0,0.0,0.0,60983.0,8952.0
bibd-implied_puget23,2,0.0,0.12,113839.0,0.595,0.0,5.939,1.0,1.0,0.0,0.0,1892.0,21125.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens248,2,0.0,16.3,12982.0,0.112,0.0,3.099,1.0,1.0,0.0,0.0,852071.0,792.0
magicSequence_magicSequence450,baseline,0.0,0.19,600513.0,,0.0,1095.875,,1.0,0.0,0.0,2.0,12286.0
golfers1_ord08-17-9-2,baseline,0.0,0.24,62035.0,,0.0,18.854,,1.0,0.0,0.0,65926.0,18054.0
blockedqueens_blockedqueens501642408305,2,0.0,5.06,28551.0,0.235,0.0,2.168,1.0,0.0,0.0,0.0,215116.0,8175.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens229,2,0.0,0.2,4873.0,0.087,0.0,1.862,1.0,1.0,0.0,0.0,16664.0,395.0
blockedqueens-strong_blockedqueens481721248954,baseline,0.0,2.59,6500.0,,0.0,1.813,,0.0,0.0,0.0,111185.0,1925.0
blockedqueens_blockedqueens281449842496,baseline,0.0,0.07,9148.0,,0.0,0.881,,0.0,0.0,0.0,4326.0,2614.0
blackhole_PN-39,2,0.0,0.02,38725.0,0.293,0.0,6.825,1.0,0.0,0.0,0.0,0.0,10346.0
efpa_16,2,0.0,55.39,42840.0,1.146,0.0,3.846,1.0,0.0,0.0,0.0,2487710.0,7077.0
sportsScheduling_12-10-1,2,0.0,21.38,243728.0,0.254,0.0,3.746,1.0,1.0,0.0,0.0,2338306.0,15684.0
sudoku_sudoku50,baseline,0.0,0.0,0.0,,0.0,0.47,,1.0,0.0,0.0,0.0,0.0
golfers1_ord05-11-6-2,2,0.0,4.18,3068790.0,12.754,0.0,21.372,1.0,1.0,0.0,0.0,11829.0,388509.0
pegSolitaireAction_pegSolitaire9,2,0.0,150.42,128289.0,8.441,0.0,30.798,1.0,1.0,0.0,0.0,7068006.0,10677.0
sokoban_New58,2,0.0,0.0,40.0,0.001,0.0,0.458,0.0,1.0,0.0,0.0,1.0,16.0
blockedqueens_blockedqueens501642418198,baseline,0.0,1.24,28834.0,,0.0,1.791,,0.0,0.0,0.0,53305.0,8310.0
killer_16-sol78,baseline,0.0,0.0,0.0,,0.0,1.274,,1.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449837667,2,0.0,0.03,8866.0,0.143,0.0,1.235,1.0,0.0,0.0,0.0,1491.0,2547.0
blockedqueens_blockedqueens481721301773,2,0.0,0.43,26402.0,0.208,0.0,1.801,1.0,1.0,0.0,0.0,16183.0,7443.0
blockedqueens-strong_blockedqueens281449796386,baseline,0.0,0.01,3257.0,,0.0,1.045,,0.0,0.0,0.0,443.0,987.0
killer_16-sol50,2,0.0,0.13,370288.0,3.185,0.0,6.048,1.0,1.0,0.0,0.0,2139.0,8863.0
pegSolitaireTable_pegSolitaire25,baseline,0.0,6.86,461426.0,,0.0,3.934,,1.0,0.0,0.0,1328003.0,13631.0
sonet2_sonet2,baseline,0.0,0.11,4232.0,,0.0,0.97,,1.0,0.0,0.0,11356.0,801.0
PlottingModelB_5_5_3_seed15_11_6,baseline,0.0,0.04,58157.0,,0.0,7.457,,1.0,0.0,0.0,741.0,7090.0
blackhole_PN-63,baseline,0.0,4.41,288382.0,,0.0,7.307,,1.0,0.0,0.0,127367.0,22230.0
carSequencing_45,baseline,0.0,0.19,273345.0,,0.0,10.351,,1.0,0.0,0.0,3272.0,29231.0
carSequencing_30,2,0.0,1.93,4462236.0,4.874,0.0,16.177,1.0,1.0,0.0,0.0,24982.0,29109.0
ramsey1_02-09-01-SAT,baseline,0.0,0.0,0.0,,0.0,0.696,,1.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens501642413357,2,0.0,0.73,6769.0,0.019,0.0,1.802,0.0,1.0,0.0,0.0,36201.0,1939.0
knights2_08a,baseline,0.0,5.51,330041.0,,0.0,4.167,,1.0,0.0,0.0,554722.0,14522.0
magicSquare_magicSquare5,baseline,0.0,0.05,60851.0,,0.0,1.689,,1.0,0.0,0.0,194.0,2547.0
blockedqueens-strong_blockedqueens281449787934,baseline,0.0,0.01,3515.0,,0.0,1.008,,1.0,0.0,0.0,610.0,1034.0
blockedqueens-strong_blockedqueens481721345695,2,0.0,0.34,6018.0,0.023,0.0,1.626,0.0,1.0,0.0,0.0,19625.0,1783.0
blockedqueens_blockedqueens561860535892,baseline,0.0,7.84,32179.0,,0.0,1.721,,1.0,0.0,0.0,370523.0,9278.0
blockedqueens_blockedqueens281449852472,2,0.0,0.02,9472.0,0.147,0.0,1.33,1.0,1.0,0.0,0.0,836.0,2713.0
carSequencing_67,baseline,0.0,0.99,283054.0,,0.0,9.154,,1.0,0.0,0.0,56771.0,31071.0
opd_small_bibd_16_16_06,baseline,0.0,8.27,36593.0,,0.0,2.973,,1.0,0.0,0.0,643521.0,8582.0
bpmp_7444,baseline,0.0,29.45,56136.0,,0.0,2.29,,1.0,0.0,0.0,544525.0,5741.0
RamseyNumbers_03-06-01-SAT,2,0.0,0.0,0.0,0.0,0.0,0.192,0.0,1.0,0.0,0.0,0.0,0.0
sudoku_sudoku48,baseline,0.0,0.0,11.0,,0.0,0.588,,1.0,0.0,0.0,1.0,6.0
opd_medium_10_100_30,baseline,0.0,346.5,268792.0,,0.0,6.999,,1.0,0.0,0.0,16783041.0,31730.0
blockedqueens-strong_blockedqueens481721282821,2,0.0,0.2,6388.0,0.023,0.0,1.74,0.0,1.0,0.0,0.0,8292.0,1936.0
killer_16-sol3,baseline,0.0,0.16,47783.0,,0.0,2.623,,1.0,0.0,0.0,10292.0,8388.0
RamseyNumbers_02-08-01-SAT,2,0.0,0.0,0.0,0.0,0.0,0.186,0.0,1.0,0.0,0.0,0.0,0.0
sokoban_New50,2,0.0,0.08,192517.0,0.587,0.0,1.769,1.0,1.0,0.0,0.0,345.0,855.0
pegSolitaireState_pegSolitaire10,2,0.0,37.18,1136961.0,1.252,0.0,10.247,1.0,1.0,0.0,0.0,3769497.0,13876.0
blockedqueens_blockedqueens281449798087,baseline,0.0,0.05,9172.0,,0.0,1.257,,1.0,0.0,0.0,1990.0,2647.0
blockedqueens-strong_blockedqueens501642421871,2,0.0,1.44,6779.0,0.023,0.0,1.669,0.0,1.0,0.0,0.0,75737.0,1983.0
blackhole_PN-52,2,0.0,0.09,40308.0,0.296,0.0,6.205,1.0,1.0,0.0,0.0,6806.0,10720.0
killer_16-sol31,2,0.0,0.0,46.0,0.041,0.0,1.202,1.0,1.0,0.0,0.0,3.0,12.0
blockedqueens_blockedqueens561860458238,2,0.0,1.22,33228.0,0.213,0.0,2.229,1.0,1.0,0.0,0.0,50641.0,9655.0
blockedqueens_blockedqueens281449791733,baseline,0.0,0.03,9225.0,,0.0,0.943,,1.0,0.0,0.0,1337.0,2653.0
bpmp_4629,baseline,0.0,26.11,56182.0,,0.0,2.367,,1.0,0.0,0.0,503382.0,5739.0
blackhole_PN-14,baseline,0.0,10.69,292591.0,,0.0,3.879,,1.0,0.0,0.0,499033.0,22509.0
Bombastic_Bombastic54,baseline,0.0,0.0,0.0,,0.0,1.115,,1.0,0.0,0.0,0.0,0.0
futoshiki_futoshiki25,2,0.0,0.0,624.0,0.032,0.0,0.53,1.0,1.0,0.0,0.0,5.0,103.0
blackhole_PN-17,2,0.0,0.17,40533.0,0.255,0.0,4.561,1.0,1.0,0.0,0.0,13768.0,10781.0
JPEncoding_data900,baseline,,,,,0.0,1200.001,,,1.0,,,
sokoban_New57,baseline,0.0,0.0,1566.0,,0.0,0.543,,1.0,0.0,0.0,33.0,276.0
blockedqueens_blockedqueens281449839995,2,0.0,0.02,9569.0,0.167,0.0,1.302,1.0,1.0,0.0,0.0,919.0,2733.0
blockedqueens_blockedqueens281449801776,baseline,0.0,0.07,9670.0,,0.0,0.996,,1.0,0.0,0.0,3841.0,2729.0
magicSequence_magicSequence150,baseline,0.0,0.03,64546.0,,0.0,12.541,,1.0,0.0,0.0,2.0,3127.0
blockedqueens-strong_blockedqueens481721326070,2,0.0,1.26,6440.0,0.026,0.0,1.862,0.0,1.0,0.0,0.0,61213.0,1902.0
pegSolitaireAction_pegSolitaire13,2,0.0,44.39,116601.0,9.108,0.0,32.14,1.0,1.0,0.0,0.0,3610356.0,10147.0
pegSolitaireTable_pegSolitaire7,2,0.0,43.58,446912.0,0.061,0.0,4.09,0.0,1.0,0.0,0.0,4190115.0,13257.0
handball7_16,baseline,0.0,2.35,284497.0,,0.0,12.596,,1.0,0.0,0.0,82811.0,21636.0
Bombastic_Bombastic78,baseline,0.0,0.0,0.0,,0.0,1.431,,1.0,0.0,0.0,0.0,0.0
killer_16-sol62,2,0.0,0.07,248294.0,1.724,0.0,3.924,1.0,1.0,0.0,0.0,1123.0,7217.0
blockedqueens-strong_blockedqueens481721286010,baseline,0.0,2.79,6464.0,,0.0,1.577,,0.0,0.0,0.0,135621.0,1984.0
Bombastic_Bombastic53,baseline,0.0,0.0,4160.0,,0.0,2.326,,1.0,0.0,0.0,49.0,670.0
blockedqueens_blockedqueens281449794770,2,0.0,0.07,9430.0,0.136,0.0,1.271,1.0,1.0,0.0,0.0,3098.0,2685.0
sportsScheduling_12-10-1,baseline,0.0,1.1,55972.0,,0.0,2.883,,1.0,0.0,0.0,101171.0,14470.0
RamseyNumbers_03-08-02-SAT,2,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.0,0.0,0.0,0.0,0.0
sokoban_New50,baseline,0.0,0.0,3077.0,,0.0,0.59,,1.0,0.0,0.0,149.0,483.0
sonet2_sonet5,baseline,0.0,1.68,7888.0,,0.0,1.009,,1.0,0.0,0.0,132702.0,1268.0
coprime_11,baseline,0.0,0.79,316330.0,,0.0,46.514,,1.0,0.0,0.0,398.0,104861.0
ramsey2_02-05-01-SAT,baseline,0.0,0.0,0.0,,0.0,0.154,,1.0,0.0,0.0,0.0,0.0
sokoban_New90,2,0.0,0.36,796600.0,2.265,0.0,4.59,1.0,1.0,0.0,0.0,2771.0,1622.0
bibd_bibd-miguel-hard,baseline,0.0,0.11,50483.0,,0.0,3.132,,1.0,0.0,0.0,11551.0,7604.0
bibd-implied_puget10,2,0.0,1.52,135786.0,0.746,0.0,5.372,1.0,1.0,0.0,0.0,54989.0,21946.0
blockedqueens_blockedqueens481721306426,2,0.0,2.05,26278.0,0.217,0.0,1.899,1.0,1.0,0.0,0.0,96393.0,7366.0
blockedqueens-strong_blockedqueens501642405851,baseline,0.0,0.36,6768.0,,0.0,1.59,,0.0,0.0,0.0,18593.0,2063.0
RamseyNumbers_02-05-01-SAT,2,0.0,0.0,0.0,0.0,0.0,0.172,0.0,1.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens481721347806,2,0.0,1.3,6376.0,0.026,0.0,1.615,0.0,1.0,0.0,0.0,69315.0,1907.0
pegSolitaireState_pegSolitaire22,baseline,0.0,9.41,54187.0,,0.0,7.906,,1.0,0.0,0.0,484955.0,9886.0
blockedqueens-strong_blockedqueens501642406727,baseline,0.0,0.52,6457.0,,0.0,1.502,,0.0,0.0,0.0,27947.0,1884.0
sonet2_sonet7-4,baseline,0.0,301.18000000000006,11065.0,,0.0,1.153,,1.0,0.0,0.0,11469323.0,1646.0
handball7_08,baseline,0.0,3.1,282750.0,,0.0,11.501,,1.0,0.0,0.0,122704.0,21498.0
