Problem,Policy,SolverTotalTime,TabulationTime,SavileRowClauseOut,SavileRowTotalTime,TabulationActivated,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes
stilllife_mdsl_13,2,3600.102,0.106,0.0,1.397,1.0,1.0,0.0,1.0,8149093.0
PlottingModelA_5_5_3_seed15_24_1,baseline,0.018,,0.0,2.941,,1.0,0.0,0.0,3.0
handball7_03,2,3.609,1.078,0.0,11.202,1.0,1.0,0.0,0.0,13839.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens217,baseline,41.974,,0.0,2.414,,1.0,0.0,0.0,183767.0
blockedqueens-strong_blockedqueens501642439163,baseline,588.051,,0.0,1.51,,0.0,0.0,0.0,686970.0
blockedqueens-strong_blockedqueens281449787934,2,0.157,0.021,0.0,0.88,0.0,1.0,0.0,0.0,2016.0
graphColouring_3-Insertions_3,baseline,0.601,,0.0,0.484,,1.0,0.0,0.0,20789.0
pegSolitaireTable_pegSolitaire4_13,baseline,11.31,,0.0,2.042,,1.0,0.0,0.0,14151.0
blackhole_PN-21,2,0.349,0.233,0.0,5.536,1.0,1.0,0.0,0.0,1716.0
sonet2_sonet3-4,2,0.283,0.029,0.0,0.813,0.0,1.0,0.0,0.0,10772.0
blockedqueens-strong_blockedqueens481721272449,2,8.3,0.013,0.0,1.32,0.0,1.0,0.0,0.0,47382.0
blackhole_PN-98,2,0.033,0.0,0.0,2.064,0.0,0.0,0.0,0.0,0.0
sonet2_sonet8-4,baseline,3600.005,,0.0,0.835,,1.0,0.0,1.0,67432432.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens230,baseline,0.266,,0.0,1.325,,1.0,0.0,0.0,7732.0
sokoban_New10,2,0.153,0.553,0.0,1.274,1.0,1.0,0.0,0.0,7.0
sokoban_New64,baseline,0.003,,0.0,0.437,,1.0,0.0,0.0,79.0
bibd-implied_bibdline4,baseline,0.137,,0.0,7.61,,1.0,0.0,0.0,223.0
AccordionTable_cards_16_03,baseline,0.034,,0.0,1.622,,0.0,0.0,0.0,0.0
quasiGroup3NonIdempotent_quasiGroupX_23,baseline,3601.028,,0.0,26.548,,0.0,0.0,1.0,634385.0
sonet_sonet8,baseline,9.09,,0.0,0.825,,0.0,0.0,0.0,83619.0
quasiGroup5Idempotent_quasiGroupX_20,baseline,3600.144,,0.0,4.995,,0.0,0.0,1.0,14026510.0
carSequencing_31,baseline,3.531,,0.0,4.329,,1.0,0.0,0.0,79480.0
bibd_bibd-miguel-hard,baseline,0.119,,0.0,2.016,,1.0,0.0,0.0,1953.0
blockedqueens-strong_blockedqueens501642437875,baseline,45.504,,0.0,1.498,,1.0,0.0,0.0,109734.0
blockedqueens-strong_blockedqueens281449797819,baseline,0.111,,0.0,0.87,,0.0,0.0,0.0,919.0
blockedqueens-strong_blockedqueens481721345259,baseline,5.681,,0.0,1.388,,1.0,0.0,0.0,31925.0
knapsack_items-66,baseline,0.8,,0.0,0.259,,1.0,0.0,0.0,39249.0
pegSolitaireState_pegSolitaire25,2,299.757,0.883,0.0,9.085,1.0,1.0,0.0,0.0,183625.0
peaceableArmyOfQueens_paq10,baseline,3600.062,,0.0,6.132,,1.0,0.0,1.0,10384328.0
quasiGroup6_quasiGroupX_16,baseline,2054.008,,0.0,2.881,,1.0,0.0,0.0,2756914.0
blockedqueens-strong_blockedqueens561860535892,2,1649.489,0.033,0.0,1.937,0.0,1.0,0.0,0.0,2775156.0
sedfnofix_25_1_C25_7_2_1,2,23.275,11.304,0.0,22.148,1.0,0.0,0.0,0.0,12728.0
blackhole_PN-8,baseline,0.061,,0.0,4.437,,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens481721291824,2,113.897,0.201,0.0,1.339,1.0,0.0,0.0,0.0,186102.0
killer_16-sol33,baseline,0.632,,0.0,1.051,,1.0,0.0,0.0,6929.0
ramsey2_03-04-02-SAT,2,0.0,0.0,0.0,0.22,0.0,1.0,0.0,0.0,1.0
coprime_11,baseline,0.575,,0.0,32.036,,1.0,0.0,0.0,187.0
quasiGroup7_quasiGroupX_13,baseline,95.047,,0.0,1.33,,1.0,0.0,0.0,285604.0
knapsack_items-60,2,104.355,0.003,0.0,0.358,0.0,1.0,0.0,0.0,2310795.0
blockedqueens_blockedqueens481721286911,baseline,63.655,,0.0,1.168,,0.0,0.0,0.0,124054.0
blockedqueens-strong_blockedqueens481721302103,2,8.725,0.005,0.0,1.218,0.0,0.0,0.0,0.0,51038.0
Bombastic_Bombastic32,2,0.001,0.0,0.0,1.243,0.0,1.0,0.0,0.0,1.0
knights_09b,2,0.064,0.519,0.0,1.851,1.0,0.0,0.0,0.0,1.0
blockedqueens-strong_blockedqueens481721249472,baseline,181.774,,0.0,1.323,,1.0,0.0,0.0,326943.0
blackhole_PN-80,2,0.518,0.221,0.0,5.454,1.0,1.0,0.0,0.0,3566.0
bibd-implied_puget2,2,0.042,0.618,0.0,2.911,1.0,1.0,0.0,0.0,48.0
semigroup_semigroup25,2,1.634,10.912,0.0,69.257,1.0,1.0,0.0,0.0,626.0
futoshiki_futoshiki46,baseline,0.006,,0.0,0.161,,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449843875,baseline,0.478,,0.0,0.784,,1.0,0.0,0.0,3073.0
blockedqueens_blockedqueens281449789909,2,0.394,0.14,0.0,0.879,1.0,0.0,0.0,0.0,3037.0
blockedqueens_blockedqueens281449800566,baseline,0.081,,0.0,0.687,,1.0,0.0,0.0,1091.0
pegSolitaireAction_pegSolitaire18,baseline,180.164,,0.0,16.496,,1.0,0.0,0.0,2507565.0
opd_flener_et_al_tab4_15_21_07,2,3600.108,0.817,0.0,3.074,1.0,1.0,0.0,1.0,8633744.0
graphColouring_david,baseline,0.022,,0.0,0.662,,1.0,0.0,0.0,173.0
semigroup_semigroup9,baseline,0.057,,0.0,2.625,,1.0,0.0,0.0,82.0
blackhole_PN-2,2,0.387,0.258,0.0,5.361,1.0,1.0,0.0,0.0,2232.0
blackhole_PN-89,baseline,0.04,,0.0,1.733,,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens501642406727,2,4.155,0.023,0.0,1.401,0.0,0.0,0.0,0.0,27804.0
carSequencing_59,2,3601.047,4.622,0.0,7.751,1.0,0.0,0.0,1.0,4478385.0
quasiGroup4Idempotent_quasiGroupX_24,baseline,3601.279,,0.0,24.356,,0.0,0.0,1.0,388325.0
coprime_12,baseline,0.924,,0.0,37.04,,1.0,0.0,0.0,205.0
blockedqueens_blockedqueens481721256440,2,8.982,0.196,0.0,1.11,1.0,1.0,0.0,0.0,49167.0
sonet2_sonet7,2,46.683,0.035,0.0,0.849,0.0,1.0,0.0,0.0,344007.0
blockedqueens_blockedqueens481721325133,2,6.436,0.176,0.0,1.3,1.0,0.0,0.0,0.0,23064.0
bpmp_412,baseline,253.323,,0.0,2.158,,1.0,0.0,0.0,552002.0
AccordionTable_cards_11_04,2,0.614,0.166,0.0,1.342,1.0,0.0,0.0,0.0,10764.0
blockedqueens_blockedqueens481721285722,baseline,56.98,,0.0,1.234,,1.0,0.0,0.0,108624.0
blockedqueens-strong_blockedqueens281449802061,2,0.082,0.021,0.0,0.841,0.0,1.0,0.0,0.0,938.0
molnars_molnars-4-2,2,0.797,0.303,0.0,1.103,1.0,0.0,0.0,0.0,7113.0
blockedqueens_blockedqueens501642441982,2,94.958,0.216,0.0,1.374,1.0,0.0,0.0,0.0,218992.0
blockedqueens-strong_blockedqueens481721318124,2,1.525,0.005,0.0,1.287,0.0,1.0,0.0,0.0,13190.0
opd_flener_et_al_tab4_15_21_07,baseline,3600.047,,0.0,2.107,,1.0,0.0,1.0,51338344.0
semigroup_semigroup7,baseline,0.02,,0.0,1.522,,1.0,0.0,0.0,50.0
stilllife_mdsl_6,2,2.24,0.097,0.0,0.942,1.0,1.0,0.0,0.0,12820.0
pegSolitaireTable_pegSolitaire32,2,0.352,0.048,0.0,2.186,0.0,1.0,0.0,0.0,108.0
ramsey1_02-02-01-SAT,baseline,0.0,,0.0,0.152,,1.0,0.0,0.0,1.0
blockedqueens-strong_blockedqueens481721303981,2,91.274,0.022,0.0,1.354,0.0,0.0,0.0,0.0,172052.0
opd_flener_et_al_tab7_9_35_10,baseline,0.053,,0.0,1.515,,1.0,0.0,0.0,1885.0
opd_flener_et_al_tab4_09_18_08,baseline,0.24,,0.0,1.22,,1.0,0.0,0.0,14458.0
sudoku_sudoku30,2,0.008,0.002,0.0,0.559,0.0,1.0,0.0,0.0,1.0
sokoban_New50,2,0.168,0.549,0.0,1.235,1.0,1.0,0.0,0.0,6.0
JPEncoding_data1700,2,3603.979,1.854,0.0,43.796,1.0,1.0,0.0,1.0,1692038.0
pegSolitaireState_pegSolitaire30,2,785.745,1.396,0.0,9.527,1.0,1.0,0.0,0.0,563677.0
futoshiki_futoshiki5,baseline,0.005,,0.0,0.147,,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens561860532671,2,0.031,0.0,0.0,1.304,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens561860446678,baseline,242.74,,0.0,1.583,,0.0,0.0,0.0,314126.0
blockedqueens_blockedqueens281449842399,2,0.2,0.153,0.0,0.924,1.0,1.0,0.0,0.0,2583.0
knapsack_items-85,baseline,31.921,,0.0,0.367,,1.0,0.0,0.0,514270.0
bpmp_2254,baseline,71.29,,0.0,1.806,,1.0,0.0,0.0,325173.0
blockedqueens_blockedqueens281449844405,baseline,0.154,,0.0,0.671,,0.0,0.0,0.0,1470.0
blackhole_PN-70,baseline,0.064,,0.0,3.883,,0.0,0.0,0.0,0.0
handball7_16,2,11.635,1.087,0.0,10.517,1.0,1.0,0.0,0.0,40187.0
blockedqueens_blockedqueens561860530797,2,13.411,0.248,0.0,1.509,1.0,0.0,0.0,0.0,54446.0
quasiGroup4Idempotent_quasiGroupX_10,2,3600.055,2.989,0.0,4.68,1.0,0.0,0.0,1.0,3271378.0
quasiGroup7_quasiGroupX_14,baseline,3600.124,,0.0,2.148,,0.0,0.0,1.0,5335443.0
blockedqueens-strong_blockedqueens481721297189,baseline,0.036,,0.0,1.261,,0.0,0.0,0.0,0.0
AccordionTable_cards_11_02,2,0.375,0.241,0.0,1.34,1.0,0.0,0.0,0.0,4914.0
quasiGroup3Idempotent_quasiGroupX_21,baseline,3600.859,,0.0,12.856,,0.0,0.0,1.0,793796.0
blockedqueens_blockedqueens501642420886,baseline,1139.316,,0.0,1.017,,0.0,0.0,0.0,1855989.0
Bombastic_Bombastic4,baseline,0.007,,0.0,1.673,,1.0,0.0,0.0,8.0
blockedqueens_blockedqueens481721282821,baseline,6.541,,0.0,1.153,,1.0,0.0,0.0,34532.0
futoshiki_futoshiki29,baseline,0.006,,0.0,0.145,,0.0,0.0,0.0,0.0
killer_16-sol25,baseline,0.255,,0.0,1.219,,1.0,0.0,0.0,1184.0
bpmp_7444,2,56.414,0.966,0.0,5.28,1.0,1.0,0.0,0.0,17847.0
sokoban_New20,baseline,0.002,,0.0,0.487,,1.0,0.0,0.0,15.0
golfers1_ord06-13-7-2,baseline,0.119,,0.0,11.771,,1.0,0.0,0.0,401.0
carSequencing_40,baseline,3.45,,0.0,4.413,,1.0,0.0,0.0,72416.0
blockedqueens_blockedqueens481721248954,baseline,48.517,,0.0,1.072,,0.0,0.0,0.0,124161.0
bibd_puget1,2,0.1,0.368,0.0,1.757,1.0,1.0,0.0,0.0,1149.0
blockedqueens_blockedqueens501642402365,2,185.763,0.195,0.0,1.314,1.0,0.0,0.0,0.0,407041.0
Bombastic_Bombastic62,2,0.001,0.0,0.0,1.417,0.0,1.0,0.0,0.0,1.0
quasiGroup7_quasiGroupX_12,2,3600.041,0.246,0.0,2.087,1.0,0.0,0.0,1.0,6925039.0
blockedqueens_blockedqueens481721286010,2,53.717,0.21,0.0,1.242,1.0,0.0,0.0,0.0,161715.0
killer_16-sol70,baseline,0.175,,0.0,1.444,,1.0,0.0,0.0,654.0
ramsey2_02-04-01-SAT,2,0.0,0.0,0.0,0.188,0.0,1.0,0.0,0.0,1.0
coprime_15,baseline,5.531,,0.0,172.058,,1.0,0.0,0.0,696.0
pegSolitaireAction_pegSolitaire15,baseline,310.174,,0.0,20.238,,1.0,0.0,0.0,3303087.0
PlottingModelA_5_5_3_seed15_10_8,baseline,0.2,,0.0,26.313,,1.0,0.0,0.0,21.0
coprime_16,2,1.914,47.685,0.0,248.823,1.0,1.0,0.0,0.0,4234.0
killer_16-sol83,2,0.008,0.032,0.0,1.081,1.0,1.0,0.0,0.0,4.0
stilllife_mdsl_15,baseline,4.699,,0.0,1.882,,0.0,0.0,0.0,0.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens257,baseline,398.987,,0.0,3.317,,1.0,0.0,0.0,1805393.0
killer_16-sol100,2,1.294,4.807,0.0,6.299,1.0,1.0,0.0,0.0,4203.0
carSequencing_58,baseline,483.282,,0.0,3.648,,1.0,0.0,0.0,7617274.0
molnars_molnars-2-10,baseline,0.03,,0.0,0.429,,0.0,0.0,0.0,714.0
blockedqueens_blockedqueens501642406103,baseline,218.155,,0.0,1.121,,0.0,0.0,0.0,382364.0
pegSolitaireTable_pegSolitaire28,baseline,10.511,,0.0,1.841,,1.0,0.0,0.0,14290.0
sokoban_New7,2,0.006,0.001,0.0,0.382,0.0,1.0,0.0,0.0,2.0
blackhole_PN-37,2,0.273,0.215,0.0,4.522,1.0,1.0,0.0,0.0,1590.0
blockedqueens-strong_blockedqueens501642456472,2,96.041,0.018,0.0,1.48,0.0,0.0,0.0,0.0,216810.0
sedfnofix_25_1_C25_7_2_1,baseline,102.727,,0.0,16.142,,0.0,0.0,0.0,52883.0
blockedqueens_blockedqueens481721285722,2,0.833,0.197,0.0,1.336,1.0,1.0,0.0,0.0,7409.0
quasiGroup3Idempotent_quasiGroupX_23,baseline,3601.16,,0.0,17.878,,0.0,0.0,1.0,546331.0
opd_flener_et_al_tab6_10_15_06,2,0.109,0.258,0.0,1.515,1.0,1.0,0.0,0.0,2079.0
blockedqueens-strong_blockedqueens281449840063,baseline,0.03,,0.0,0.9,,0.0,0.0,0.0,266.0
blockedqueens_blockedqueens501642458069,2,10.139,0.214,0.0,1.376,1.0,1.0,0.0,0.0,45590.0
killer_16-sol95,2,0.052,1.784,0.0,3.46,1.0,1.0,0.0,0.0,2.0
blockedqueens_blockedqueens281449791778,baseline,0.216,,0.0,0.706,,1.0,0.0,0.0,1452.0
graphColouring_mug88_1,2,0.01,0.013,0.0,0.652,0.0,1.0,0.0,0.0,448.0
sokoban_Medium4,baseline,0.013,,0.0,0.59,,1.0,0.0,0.0,99.0
ramsey1_03-09-01-SAT,baseline,0.0,,0.0,0.165,,1.0,0.0,0.0,1.0
bibd_puget5,baseline,0.649,,0.0,1.667,,1.0,0.0,0.0,15395.0
quasiGroup3NonIdempotent_quasiGroupX_13,2,3600.127,6.365,0.0,10.305,1.0,0.0,0.0,1.0,1663830.0
ramsey1_04-05-02-SAT,2,0.001,0.0,0.0,0.324,0.0,1.0,0.0,0.0,2.0
handball7_11,2,65.666,0.951,0.0,8.936,1.0,1.0,0.0,0.0,176667.0
killer_16-sol94,baseline,1.583,,0.0,0.93,,1.0,0.0,0.0,16608.0
blockedqueens-strong_blockedqueens501642419576,baseline,82.273,,0.0,1.179,,0.0,0.0,0.0,245652.0
quasiGroup3NonIdempotent_quasiGroupX_11,baseline,3600.069,,0.0,2.397,,0.0,0.0,1.0,2563339.0
discreteTomography_6,2,1813.033,0.003,0.0,0.411,0.0,0.0,0.0,0.0,62738439.0
Bombastic_Bombastic1,2,0.0,0.0,0.0,1.341,0.0,1.0,0.0,0.0,1.0
killer_16-sol17,baseline,0.011,,0.0,1.525,,1.0,0.0,0.0,1.0
killer_16-sol8,2,0.079,3.192,0.0,4.946,1.0,1.0,0.0,0.0,18.0
sokoban_New12,baseline,0.01,,0.0,0.541,,1.0,0.0,0.0,21.0
sudoku_sudoku16,baseline,0.002,,0.0,0.522,,1.0,0.0,0.0,1.0
pegSolitaireAction_pegSolitaire17,2,0.672,9.794,0.0,30.187,1.0,1.0,0.0,0.0,20232.0
PlottingModelB_5_5_3_seed15_17_4,2,,,0.0,1200.002,1.0,,1.0,,
pegSolitaireState_pegSolitaire2_14,baseline,25.222,,0.0,10.089,,1.0,0.0,0.0,107787.0
bibd-implied_bibd-miguel-hard,2,0.171,0.55,0.0,2.803,1.0,1.0,0.0,0.0,2353.0
ramsey1_04-04-03-SAT,baseline,0.001,,0.0,0.401,,1.0,0.0,0.0,4.0
knapsack_items-94,2,85.035,0.009,0.0,0.401,0.0,1.0,0.0,0.0,1444659.0
ramsey2_02-02-01-SAT,2,0.0,0.0,0.0,0.135,0.0,1.0,0.0,0.0,1.0
semigroup_semigroup10,2,0.08,0.983,0.0,4.033,1.0,1.0,0.0,0.0,101.0
blockedqueens_blockedqueens281449789491,baseline,0.223,,0.0,0.79,,0.0,0.0,0.0,1988.0
coprime_16,baseline,24.512,,0.0,264.46,,1.0,0.0,0.0,2376.0
sokoban_New87,2,0.005,0.106,0.0,0.61,1.0,1.0,0.0,0.0,5.0
sokoban_New90,baseline,0.004,,0.0,0.473,,1.0,0.0,0.0,81.0
knapsack_items-68,baseline,14.292,,0.0,0.301,,1.0,0.0,0.0,319493.0
pegSolitaireState_pegSolitaire4_44,baseline,346.59,,0.0,7.921,,1.0,0.0,0.0,1551518.0
sudoku_sudoku6,baseline,0.001,,0.0,0.473,,1.0,0.0,0.0,2.0
blockedqueens_blockedqueens281449837667,2,0.21,0.146,0.0,0.892,1.0,0.0,0.0,0.0,2038.0
blockedqueens_blockedqueens501642418924,2,27.464,0.212,0.0,1.304,1.0,1.0,0.0,0.0,87112.0
carSequencing_69,baseline,3600.303,,0.0,4.591,,0.0,0.0,1.0,31025514.0
blockedqueens-strong_blockedqueens281449797819,2,0.061,0.012,0.0,0.932,0.0,0.0,0.0,0.0,919.0
knapsack_items-50,baseline,16.242,,0.0,0.263,,1.0,0.0,0.0,509914.0
pegSolitaireTable_pegSolitaire4_47,baseline,13.197,,0.0,1.798,,1.0,0.0,0.0,25819.0
AccordionTable_cards_12_02,baseline,0.928,,0.0,1.285,,0.0,0.0,0.0,16197.0
pegSolitaireState_pegSolitaire3,2,173.977,0.894,0.0,8.079,1.0,1.0,0.0,0.0,131074.0
knapsack_items-53,baseline,0.668,,0.0,0.31,,1.0,0.0,0.0,32499.0
blockedqueens-strong_blockedqueens281449801635,baseline,0.472,,0.0,0.752,,1.0,0.0,0.0,6121.0
killer_16-sol63,baseline,0.914,,0.0,1.397,,1.0,0.0,0.0,7493.0
sokoban_New46,2,0.001,0.0,0.0,0.496,0.0,1.0,0.0,0.0,1.0
semigroup_semigroup17,2,0.834,3.202,0.0,20.297,1.0,1.0,0.0,0.0,290.0
opd_puget18,baseline,1.148,,0.0,2.511,,1.0,0.0,0.0,23656.0
opd_flener_et_al_tab4_10_30_09,2,1.452,0.437,0.0,2.201,1.0,1.0,0.0,0.0,27105.0
opd_flener_et_al_tab6_10_31_09,baseline,1.33,,0.0,1.699,,1.0,0.0,0.0,28243.0
sonet_sonet6-4,2,3600.004,0.035,0.0,0.755,0.0,1.0,0.0,1.0,55708196.0
ramsey2_02-10-01-SAT,2,0.0,0.0,0.0,0.188,0.0,1.0,0.0,0.0,1.0
efpa_21,baseline,141.795,,0.0,1.761,,1.0,0.0,0.0,2559503.0
golfers3_ord22-6-5-5,baseline,0.181,,0.0,10.205,,1.0,0.0,0.0,316.0
killer_16-sol16,2,1.804,3.93,0.0,5.336,1.0,1.0,0.0,0.0,6239.0
knights2_10a,2,0.854,0.865,0.0,4.841,1.0,1.0,0.0,0.0,1921.0
bibd-implied_bibdline1,baseline,0.045,,0.0,2.48,,1.0,0.0,0.0,98.0
sudoku_sudoku42,baseline,0.0,,0.0,0.499,,1.0,0.0,0.0,2.0
golfers1_ord01-3-2-2,baseline,0.002,,0.0,0.517,,1.0,0.0,0.0,1.0
blockedqueens_blockedqueens281449796386,baseline,0.112,,0.0,0.725,,0.0,0.0,0.0,775.0
futoshiki_futoshiki10,baseline,0.001,,0.0,0.255,,1.0,0.0,0.0,7.0
n-queens_n_queens_16,baseline,0.025,,0.0,0.374,,1.0,0.0,0.0,461.0
futoshiki_futoshiki25,2,0.001,0.037,0.0,0.327,1.0,1.0,0.0,0.0,7.0
blockedqueens_blockedqueens281449803244,baseline,0.197,,0.0,0.825,,1.0,0.0,0.0,1315.0
knights2_09b,baseline,555.664,,0.0,3.79,,0.0,0.0,0.0,640311.0
PlottingModelA_5_5_3_seed15_21_2,2,8.836,5.446,0.0,382.99,1.0,1.0,0.0,0.0,8.0
bibd-implied_puget8,2,0.388,1.177,0.0,5.599,1.0,1.0,0.0,0.0,3098.0
pegSolitaireState_pegSolitaire11,baseline,0.29,,0.0,9.997,,1.0,0.0,0.0,860.0
Bombastic_Bombastic57,2,0.001,0.0,0.0,1.583,0.0,1.0,0.0,0.0,1.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens235,2,291.825,0.144,0.0,2.871,1.0,1.0,0.0,0.0,1372913.0
carSequencing_11,2,128.308,4.164,0.0,8.321,1.0,1.0,0.0,0.0,226252.0
pegSolitaireTable_pegSolitaire4_31,baseline,0.416,,0.0,2.129,,1.0,0.0,0.0,134.0
graphColouring_3-Insertions_3,2,0.743,0.028,0.0,0.592,0.0,1.0,0.0,0.0,20789.0
opd_small_bibd_16_16_06,2,1.592,1.041,0.0,3.278,1.0,1.0,0.0,0.0,15971.0
futoshiki_futoshiki6,2,0.007,0.0,0.0,0.215,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449838621,baseline,0.214,,0.0,0.84,,0.0,0.0,0.0,1338.0
blockedqueens-strong_blockedqueens481721280203,baseline,47.989,,0.0,1.301,,0.0,0.0,0.0,121464.0
blockedqueens_blockedqueens501642410318,2,71.17,0.225,0.0,1.281,1.0,1.0,0.0,0.0,165492.0
opd_medium_11_150_50,2,3600.289,2.421,0.0,7.904,1.0,1.0,0.0,1.0,35159239.0
pegSolitaireTable_pegSolitaire4_32,baseline,10.926,,0.0,1.918,,1.0,0.0,0.0,15903.0
opd_puget16,2,3600.252,2.407,0.0,7.457,1.0,1.0,0.0,1.0,30588492.0
knights_10a,2,0.194,0.755,0.0,2.657,1.0,1.0,0.0,0.0,988.0
opd_flener_et_al_tab6_10_38_10,2,0.668,0.348,0.0,2.349,1.0,1.0,0.0,0.0,12765.0
bibd_puget21,baseline,1.104,,0.0,4.161,,1.0,0.0,0.0,18685.0
golfers3_ord27-5-10-5,baseline,1.303,,0.0,43.167,,1.0,0.0,0.0,2867.0
knights_20a,baseline,3600.697,,0.0,18.019,,0.0,0.0,1.0,5591605.0
blockedqueens-strong_blockedqueens561860443220,2,4.55,0.015,0.0,1.536,0.0,0.0,0.0,0.0,15428.0
blockedqueens_blockedqueens481721243100,2,15.327,0.175,0.0,1.34,1.0,0.0,0.0,0.0,44288.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens257,2,292.157,0.14,0.0,2.86,1.0,1.0,0.0,0.0,1731826.0
knapsack_items-73,baseline,17.459,,0.0,0.421,,1.0,0.0,0.0,315039.0
knights_20b,baseline,3600.944,,0.0,23.98,,0.0,0.0,1.0,5489680.0
blackhole_PN-73,baseline,44.431,,0.0,4.955,,1.0,0.0,0.0,273095.0
blockedqueens-strong_blockedqueens561860549212,2,35.392,0.023,0.0,1.754,0.0,1.0,0.0,0.0,121208.0
pegSolitaireState_pegSolitaire3_1,baseline,0.656,,0.0,8.15,,1.0,0.0,0.0,5594.0
blockedqueens_blockedqueens501642406727,2,4.832,0.212,0.0,1.412,1.0,0.0,0.0,0.0,29107.0
sudoku_sudoku44,2,0.0,0.016,0.0,0.503,0.0,1.0,0.0,0.0,1.0
blockedqueens_blockedqueens281449802826,2,0.186,0.134,0.0,0.861,1.0,0.0,0.0,0.0,881.0
graphColouring_mulsol_i_5,baseline,0.198,,0.0,3.922,,1.0,0.0,0.0,187.0
nlinkedseq_nlinkedseq-60-30,baseline,1.008,,0.0,7.708,,1.0,0.0,0.0,1038.0
blockedqueens-strong_blockedqueens481721279991,baseline,103.135,,0.0,1.321,,1.0,0.0,0.0,205723.0
blockedqueens_blockedqueens281449799600,2,0.091,0.131,0.0,0.835,1.0,0.0,0.0,0.0,1075.0
blockedqueens_blockedqueens281449839995,baseline,0.14,,0.0,0.767,,1.0,0.0,0.0,915.0
quasiGroup4Idempotent_quasiGroupX_17,baseline,3600.365,,0.0,7.447,,0.0,0.0,1.0,931642.0
coprime_23,baseline,,,0.0,1200.001,,,1.0,,
knapsack_items-67,baseline,2085.73,,0.0,0.311,,1.0,0.0,0.0,53241415.0
pegSolitaireState_pegSolitaire4,2,137.315,1.157,0.0,9.64,1.0,1.0,0.0,0.0,123203.0
blockedqueens_blockedqueens281449838896,baseline,0.381,,0.0,0.659,,1.0,0.0,0.0,2331.0
sokoban_New7,baseline,0.001,,0.0,0.412,,1.0,0.0,0.0,2.0
blockedqueens-strong_blockedqueens481721324483,baseline,1.242,,0.0,1.8,,1.0,0.0,0.0,5908.0
stilllife_mdsl_10,baseline,3600.016,,0.0,1.494,,1.0,0.0,1.0,43313782.0
killer_16-sol91,2,3.598,4.423,0.0,5.816,1.0,1.0,0.0,0.0,10899.0
sokoban_New83,baseline,0.004,,0.0,0.494,,1.0,0.0,0.0,2.0
sokoban_New15,2,0.519,3.069,0.0,5.356,1.0,1.0,0.0,0.0,121.0
futoshiki_futoshiki18,baseline,0.008,,0.0,0.179,,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449837667,baseline,0.62,,0.0,0.817,,0.0,0.0,0.0,5136.0
PlottingModelA_5_5_3_seed15_12_10,baseline,0.172,,0.0,30.21,,1.0,0.0,0.0,33.0
ramsey2_03-06-01-SAT,baseline,0.0,,0.0,0.158,,1.0,0.0,0.0,1.0
opd_puget16,baseline,3600.182,,0.0,4.919,,1.0,0.0,1.0,35633508.0
quasiGroup5NonIdempotent_quasiGroupX_18,baseline,3600.077,,0.0,3.997,,0.0,0.0,1.0,14973714.0
knapsack_items-66,2,0.98,0.002,0.0,0.382,0.0,1.0,0.0,0.0,39249.0
bibd-implied_puget12,2,1.288,1.193,0.0,5.517,1.0,1.0,0.0,0.0,12982.0
sokoban_New54,2,0.009,0.094,0.0,0.526,1.0,1.0,0.0,0.0,29.0
semigroup_semigroup17,baseline,0.524,,0.0,14.202,,1.0,0.0,0.0,290.0
blockedqueens-strong_blockedqueens501642414057,baseline,71.182,,0.0,1.278,,1.0,0.0,0.0,199245.0
quasiGroup7_quasiGroupX_12,baseline,3600.024,,0.0,1.456,,0.0,0.0,1.0,9475342.0
semigroup_semigroup6,2,0.012,0.386,0.0,1.663,1.0,1.0,0.0,0.0,37.0
peaceableArmyOfQueens2_peaceableArmyQueens4,baseline,0.006,,0.0,0.749,,1.0,0.0,0.0,282.0
knapsack_items-92,baseline,416.014,,0.0,0.428,,1.0,0.0,0.0,5768832.0
pegSolitaireAction_pegSolitaire18,2,294.269,10.41,0.0,31.356,1.0,1.0,0.0,0.0,3521763.0
nlinkedseq_nlinkedseq-70-40,2,0.059,0.174,0.0,0.629,1.0,1.0,0.0,0.0,271.0
blockedqueens-strong_blockedqueens281449800707,baseline,0.333,,0.0,0.779,,0.0,0.0,0.0,4794.0
blockedqueens_blockedqueens561860517914,2,785.29,0.219,0.0,1.591,1.0,0.0,0.0,0.0,1119995.0
blockedqueens_blockedqueens281449787894,baseline,0.158,,0.0,0.718,,1.0,0.0,0.0,1203.0
sokoban_New17,baseline,0.004,,0.0,0.643,,1.0,0.0,0.0,69.0
sudoku_sudoku28,baseline,0.011,,0.0,0.494,,1.0,0.0,0.0,5.0
