Problem,Policy,Num_cons,thresh_overlap,SolverTotalTime,TabulationTime,SavileRowClauseOut,SolverSolveTime,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverNodes,SolverTimeOut,SolverSolutionsFound,SolverSetupTime
magicSequence_magicSequence300,Sets,2,0.25,0.091336,1.002,0.0,0.035952,218.68,1.0,0.0,1.0,0.0,1.0,0.003954
blockedqueens-strong_blockedqueens281449800707,Sets,3,0.5,2.29389,0.003,0.0,2.27567,0.808,0.0,0.0,35838.0,0.0,0.0,0.001417
killer_16-sol51,Sets,3,1.0,0.040368,0.008,0.0,0.038652,1.094,1.0,0.0,1.0,0.0,1.0,3.4e-05
blockedqueens_blockedqueens501642413461,2,-1,-1.0,560.981,0.204,0.0,560.925,1.356,0.0,0.0,4685088.0,0.0,0.0,0.002067
blockedqueens_blockedqueens481721310106,baseline,-1,-1.0,1747.62,,0.0,1747.58,1.072,1.0,0.0,15300277.0,0.0,1.0,0.001056
pegSolitaireAction_pegSolitaire43,2,-1,-1.0,0.007803,0.0,0.0,0.000198,4.917,0.0,0.0,0.0,0.0,0.0,0.00061
blockedqueens-strong_blockedqueens501642462836,Sets,1,1.0,3265.55,0.435,0.0,3265.48,1.778,1.0,0.0,25095107.0,0.0,1.0,0.001603
killer_16-sol81,Sets,3,0.5,511.983,38.084,0.0,511.898,39.36,1.0,0.0,5953091.0,0.0,1.0,0.00423
quasiGroup3NonIdempotent_quasiGroupX_25,baseline,-1,-1.0,3591.43,,0.0,3588.24,26.279,0.0,0.0,10731596.0,1.0,0.0,0.068
pegSolitaireAction_pegSolitaire23,Sets,1,0.25,,,0.0,,1200.001,,1.0,,,,
farm-puzzle2_farm,Sets,1,1.0,0.041747,0.002,0.0,0.041632,0.149,1.0,0.0,1.0,0.0,1.0,9.3e-05
nurse_nurse_5,Sets,1,0.75,0.000819,0.013,0.0,3.2e-05,0.536,0.0,0.0,0.0,0.0,0.0,0.000101
blockedqueens_blockedqueens501642458368,Sets,2,0.75,1946.03,0.031,0.0,1945.99,1.183,0.0,0.0,19606298.0,0.0,0.0,0.0
blockedqueens_blockedqueens481721302103,baseline,-1,-1.0,3590.53,,0.0,3590.49,1.124,0.0,0.0,32913658.0,1.0,0.0,0.001032
blockedqueens-strong_blockedqueens281449843764,Sets,3,0.75,0.005287,0.007,0.0,2.6e-05,0.549,0.0,0.0,0.0,0.0,0.0,5.8e-05
sendMoreMoney_sendMoreMoney,Sets,1,0.25,0.040956,0.004,0.0,0.040978,0.205,1.0,0.0,1.0,0.0,1.0,0.0
sokoban_New20,Sets,3,0.5,0.126859,0.446,0.0,0.051431,1.412,1.0,0.0,10.0,0.0,1.0,0.004393
sportsScheduling_12-10-5,Sets,1,0.25,37.3471,1.714,0.0,37.2651,2.784,1.0,0.0,311500.0,0.0,1.0,0.001947
golfers2_ord06-13-7-2,Sets,3,0.75,0.340742,118.575,0.0,0.06003,124.283,1.0,0.0,287.0,0.0,1.0,0.042944
blackhole_PN-46,Sets,3,0.5,,,0.0,,1200.002,,1.0,,,,
handball7_17,Sets,1,0.0,,,0.0,,1200.002,,1.0,,,,
semigroup_semigroup13,Sets,1,0.25,0.246692,15.415,0.0,0.073163,21.547,1.0,0.0,170.0,0.0,1.0,0.015436
killer_16-sol18,Sets,3,0.0,,,0.0,,1200.001,,1.0,,,,
PlottingModelA_5_5_3_seed15_10_5,Sets,2,1.0,,,0.0,,1200.002,,1.0,,,,
carSequencing_65,Sets,3,0.0,,,0.0,,1204.97,,1.0,,,,
molnars_molnars-2-10,2,-1,-1.0,0.005108,1.123,0.0,1.6e-05,1.453,0.0,0.0,0.0,0.0,0.0,8.6e-05
blockedqueens_blockedqueens281449801635,Sets,1,1.0,0.384941,0.388,0.0,0.371742,0.985,1.0,0.0,6119.0,0.0,1.0,9.6e-05
sudoku_sudoku38,Sets,3,1.0,0.03754,0.012,0.0,0.037543,0.478,1.0,0.0,2.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens481721261794,Sets,1,1.0,376.281,0.42,0.0,376.209,1.773,1.0,0.0,2684864.0,0.0,1.0,0.003941
ramsey2_04-04-03-SAT,Sets,2,0.0,0.029999,0.008,0.0,0.030001,0.285,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens281449838621,Sets,3,0.25,0.191935,0.034,0.0,0.171047,0.746,0.0,0.0,2453.0,0.0,0.0,0.00153
sonet2_sonet5,Sets,1,0.25,3591.37,0.528,0.0,3591.37,1.073,1.0,0.0,380144610.0,1.0,1.0,0.001407
PlottingModelA_5_5_3_seed15_9_9,Sets,2,0.0,,,0.0,,1200.002,,1.0,,,,
bibd_bibdline1,Sets,1,1.0,0.313123,33.157,0.0,0.177863,35.889,1.0,0.0,6480.0,0.0,1.0,0.008914
handball7_19,Sets,3,0.0,,,0.0,,1940.608,,1.0,,,,
blockedqueens_blockedqueens501642458995,Sets,3,1.0,3590.91,0.03,0.0,3590.86,1.154,0.0,0.0,29343480.0,1.0,0.0,0.001062
semigroup_semigroup20,Sets,3,0.5,,,0.0,,1200.001,,1.0,,,,
AccordionTable_cards_12_02,Sets,3,0.5,1466.03,27.712,0.0,1445.6,32.058,0.0,0.0,6213780.0,0.0,0.0,1.36871
sokoban_New73,Sets,2,1.0,0.167711,0.793,0.0,0.042659,1.967,1.0,0.0,284.0,0.0,1.0,0.005855
ramsey2_03-05-01-SAT,Sets,3,0.25,0.043105,0.007,0.0,0.042633,0.197,1.0,0.0,1.0,0.0,1.0,7.4e-05
blockedqueens-strong_blockedqueens281449802061,Sets,1,0.25,0.832851,0.191,0.0,0.812031,0.971,1.0,0.0,12355.0,0.0,1.0,0.001486
efpa_12,2,-1,-1.0,37.08,0.995,0.0,37.0745,1.979,0.0,0.0,6787965.0,0.0,0.0,0.000399
knapsack_items-87,Sets,1,0.25,98.484,0.145,0.0,98.4829,0.486,1.0,0.0,18715266.0,0.0,116.0,0.000191
quasiGroup3Idempotent_quasiGroupX_16,2,-1,-1.0,3590.64,19.827,0.0,3589.41,24.164,0.0,0.0,6317624.0,1.0,0.0,0.04239
blockedqueens_blockedqueens481721350851,Sets,1,0.0,654.788,0.977,0.0,654.736,2.127,1.0,0.0,4651523.0,0.0,1.0,7.8e-05
carSequencing_65,Sets,1,0.0,,,0.0,,1200.001,,1.0,,,,
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens237,Sets,3,1.0,,,0.0,,1200.002,,1.0,,,,
killer_16-sol41,2,-1,-1.0,0.23386,3.023,0.0,0.032978,4.678,1.0,0.0,5.0,0.0,1.0,0.018903
golomb_golomb7,Sets,3,1.0,0.108964,1.636,0.0,0.019236,2.248,1.0,0.0,214.0,0.0,4.0,0.00473
killer_16-sol35,Sets,1,1.0,4.7343,6.82,0.0,0.545269,8.931,1.0,0.0,3050.0,0.0,1.0,0.326934
knights_07a,Sets,2,0.25,0.122654,4.964,0.0,0.091669,6.012,1.0,0.0,1405.0,0.0,1.0,0.001637
pegSolitaireTable_pegSolitaire3_24,Sets,2,0.75,287.629,0.046,0.0,287.517,1.919,1.0,0.0,1658301.0,0.0,1.0,0.0146
blockedqueens_blockedqueens481721243039,baseline,-1,-1.0,479.923,,0.0,479.885,1.24,0.0,0.0,4540799.0,0.0,0.0,6e-05
efpa_11,Sets,3,0.75,1.78395,3.684,0.0,1.77247,4.911,1.0,0.0,146455.0,0.0,1.0,0.004329
bpmp_7444,Sets,2,0.5,89.5532,4.452,0.0,89.4574,6.184,1.0,0.0,8890455.0,0.0,1.0,0.007627
semigroup_semigroup13,Sets,1,0.75,0.204153,11.175,0.0,0.063349,16.338,1.0,0.0,170.0,0.0,1.0,0.016083
blackhole_PN-42,Sets,2,1.0,155.702,5.29,0.0,150.17,9.188,1.0,0.0,1542249.0,0.0,1.0,0.010512
killer_16-sol82,Sets,1,0.25,37.2698,6.637,0.0,33.6112,9.034,1.0,0.0,173851.0,0.0,1.0,0.305778
sudoku_sudoku20,baseline,-1,-1.0,0.036817,,0.0,0.036069,0.449,1.0,0.0,1.0,0.0,1.0,7.6e-05
blockedqueens_blockedqueens281449791778,Sets,2,0.75,0.473885,0.016,0.0,0.465673,0.567,1.0,0.0,10914.0,0.0,1.0,0.000251
futoshiki_futoshiki6,Sets,3,1.0,0.000973,0.004,0.0,1.5e-05,0.449,0.0,0.0,0.0,0.0,0.0,5.6e-05
pegSolitaireTable_pegSolitaire4_31,2,-1,-1.0,0.158765,0.036,0.0,0.064683,1.551,1.0,0.0,189.0,0.0,1.0,0.012086
pegSolitaireTable_pegSolitaire31,Sets,3,0.5,1799.12,0.02,0.0,1799.03,1.49,1.0,0.0,11792180.0,0.0,1.0,0.014743
blockedqueens-strong_blockedqueens281449838446,Sets,1,0.5,0.452711,0.179,0.0,0.433905,0.949,0.0,0.0,7829.0,0.0,0.0,0.000539
blockedqueens-strong_blockedqueens501642419576,Sets,2,1.0,1257.39,0.024,0.0,1257.31,1.507,0.0,0.0,7194485.0,0.0,0.0,0.00342
blackhole_PN-44,Sets,3,1.0,3589.91,42.082,0.0,3585.03,46.959,0.0,0.0,53042090.0,1.0,0.0,0.01161
bpmp_8848,baseline,-1,-1.0,135.549,,0.0,135.529,1.724,1.0,0.0,13494358.0,0.0,1.0,0.00412
peaceableArmyOfQueens2_peaceableArmyQueens5,Sets,2,0.75,0.049027,8.166,0.0,0.043356,9.403,1.0,0.0,1870.0,0.0,4.0,0.001354
Bombastic_Bombastic151,Sets,2,0.25,0.030239,0.001,0.0,0.029563,0.753,1.0,0.0,1.0,0.0,1.0,6.5e-05
graphColouring_myciel5,Sets,3,0.0,,,0.0,,1200.002,,1.0,,,,
semigroup_semigroup23,Sets,2,0.25,,,0.0,,1200.001,,1.0,,,,
sudoku_sudoku37,Sets,2,1.0,0.032614,0.027,0.0,0.032617,0.458,1.0,0.0,1.0,0.0,1.0,0.0
knights_11a,Sets,2,1.0,3590.78,12.448,0.0,3590.62,15.062,0.0,0.0,70572915.0,1.0,0.0,0.004697
killer_16-sol7,Sets,2,0.75,0.752469,10.929,0.0,0.035971,12.451,1.0,0.0,4.0,0.0,1.0,0.039739
killer_16-sol53,baseline,-1,-1.0,3590.83,,0.0,3590.76,1.249,0.0,0.0,42863144.0,1.0,0.0,0.001821
blockedqueens_blockedqueens281449790187,Sets,2,0.25,1.10633,2.041,0.0,1.09361,2.669,0.0,0.0,19917.0,0.0,0.0,0.000889
pegSolitaireTable_pegSolitaire25,2,-1,-1.0,165.961,0.038,0.0,165.857,1.63,1.0,0.0,1047585.0,0.0,1.0,0.014732
opd_puget13,baseline,-1,-1.0,0.054082,,0.0,0.02772,2.895,1.0,0.0,7223.0,0.0,6.0,0.005098
discreteTomography_3,Sets,1,0.5,18.2586,0.991,0.0,17.8687,1.465,0.0,0.0,714713.0,0.0,0.0,0.059801
opd_flener_et_al_tab7_14_35_10,Sets,3,0.25,1.73459,177.203,0.0,1.65154,180.13,1.0,0.0,108533.0,0.0,8.0,0.006637
blockedqueens_blockedqueens561860563511,Sets,2,1.0,3591.16,0.042,0.0,3591.1,1.294,0.0,0.0,28640220.0,1.0,0.0,0.000189
opd_small_bibd_19_19_09,Sets,3,0.5,0.247439,231.153,0.0,0.152511,234.274,1.0,0.0,7223.0,0.0,6.0,0.010458
sonet_sonet4-4,baseline,-1,-1.0,3591.08,,0.0,3591.08,0.625,1.0,0.0,879893333.0,1.0,1.0,0.000485
semigroup_semigroup10,2,-1,-1.0,0.094246,1.004,0.0,0.048718,4.109,1.0,0.0,101.0,0.0,1.0,0.006251
killer_16-sol26,Sets,1,1.0,3590.3,6.045,0.0,3587.39,8.239,0.0,0.0,23964642.0,1.0,0.0,0.235968
blockedqueens-strong_blockedqueens481721281064,Sets,1,0.0,1911.62,0.213,0.0,1911.56,1.458,1.0,0.0,14909783.0,0.0,1.0,0.001249
blockedqueens-strong_blockedqueens501642449112,Sets,1,0.5,683.273,0.375,0.0,683.21,1.562,0.0,0.0,5345239.0,0.0,0.0,0.000293
quasiGroup4Idempotent_quasiGroupX_25,Sets,1,0.0,,,0.0,,1200.002,,1.0,,,,
quasiGroup4Idempotent_quasiGroupX_19,Sets,2,0.75,,,0.0,,1200.002,,1.0,,,,
blockedqueens-strong_blockedqueens561860642875,Sets,3,1.0,243.25,0.032,0.0,243.16,1.434,1.0,0.0,1620148.0,0.0,1.0,0.003274
AccordionTable_cards_12_02,Sets,1,1.0,92.1025,8.567,0.0,78.0619,12.164,0.0,0.0,279197.0,0.0,0.0,1.08077
sedfnofix_28_3_D28_4_3_1,baseline,-1,-1.0,2048.41,,0.0,2047.19,5.65,0.0,0.0,2862023.0,0.0,0.0,0.012823
coprime_8,Sets,3,0.0,,,0.0,,1264.447,,1.0,,,,
blockedqueens-strong_blockedqueens281449800373,Sets,3,0.75,1.10264,0.029,0.0,1.08418,0.747,0.0,0.0,18725.0,0.0,0.0,0.001355
quasiGroup4NonIdempotent_quasiGroupX_14,Sets,3,0.25,,,0.0,,1200.002,,1.0,,,,
blockedqueens_blockedqueens481721258111,Sets,2,0.75,3591.11,0.017,0.0,3591.08,0.811,0.0,0.0,38450571.0,1.0,0.0,0.0
carSequencing_36,Sets,3,0.0,,,0.0,,1211.822,,1.0,,,,
blackhole_PN-34,Sets,2,0.75,4.39825,4.831,0.0,0.071351,8.825,1.0,0.0,259.0,0.0,1.0,0.012149
blackhole_PN-26,baseline,-1,-1.0,1268.86,,0.0,1268.49,2.828,1.0,0.0,142386579.0,0.0,1.0,0.004228
killer_16-sol57,Sets,2,0.25,3590.13,19.567,0.0,3589.84,21.028,0.0,0.0,35051009.0,1.0,0.0,0.017377
sudoku_sudoku5,Sets,1,1.0,0.040441,0.047,0.0,0.039708,0.502,1.0,0.0,1.0,0.0,1.0,8.1e-05
blockedqueens_blockedqueens561860563511,Sets,2,0.5,718.823,11.006,0.0,718.745,12.204,1.0,0.0,3994859.0,0.0,1.0,0.001572
pegSolitaireTable_pegSolitaire4_47,Sets,2,1.0,2451.23,0.036,0.0,2451.12,1.973,1.0,0.0,12791129.0,0.0,1.0,0.015884
carSequencing_29,Sets,2,1.0,3590.72,324.079,0.0,3590.53,326.44,0.0,0.0,63282695.0,1.0,0.0,0.007577
Bombastic_Bombastic29,Sets,1,1.0,0.089465,1.112,0.0,0.05295,3.001,1.0,0.0,12.0,0.0,1.0,0.00447
sokoban_New15,Sets,3,0.5,3.0681,11.153,0.0,0.123407,12.71,1.0,0.0,3384.0,0.0,1.0,0.207312
futoshiki_futoshiki46,Sets,3,1.0,0.000832,0.003,0.0,3.1e-05,0.173,0.0,0.0,0.0,0.0,0.0,9.4e-05
sonet2_sonet4-5,Sets,2,0.75,575.179,1.946,0.0,575.177,2.78,1.0,0.0,110423370.0,0.0,2.0,0.000629
sokoban_New12,Sets,1,0.5,1.38241,1.664,0.0,0.035793,2.66,1.0,0.0,9.0,0.0,1.0,0.118421
blockedqueens_blockedqueens501642449632,Sets,3,0.75,559.897,0.024,0.0,559.863,0.881,1.0,0.0,5735301.0,0.0,1.0,0.00086
PlottingModelA_5_5_3_seed15_14_5,Sets,2,0.5,,,0.0,,1200.001,,1.0,,,,
AccordionTable_cards_11_04,2,-1,-1.0,29.2557,0.146,0.0,29.2288,1.135,0.0,0.0,292136.0,0.0,0.0,0.002173
blockedqueens_blockedqueens281449798387,Sets,1,0.75,0.638376,0.343,0.0,0.624673,0.981,1.0,0.0,11015.0,0.0,1.0,0.0
ramsey2_04-05-03-SAT,Sets,1,0.25,0.040842,0.007,0.0,0.040844,0.456,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens501642458368,baseline,-1,-1.0,2012.62,,0.0,2012.58,1.076,0.0,0.0,19606298.0,0.0,0.0,0.000965
AccordionTable_cards_12_03,Sets,2,1.0,226.643,2.636,0.0,225.256,4.636,0.0,0.0,8576220.0,0.0,0.0,0.107122
blackhole_PN-44,2,-1,-1.0,3589.59,0.229,0.0,3584.46,5.809,0.0,0.0,70827199.0,1.0,0.0,0.011767
futoshiki_futoshiki48,Sets,2,0.0,0.00022,0.007,0.0,9.6e-05,0.156,0.0,0.0,0.0,0.0,0.0,0.000101
quasiGroup7_quasiGroupX_24,2,-1,-1.0,3591.43,0.62,0.0,3590.36,7.008,0.0,0.0,19610460.0,1.0,0.0,0.013979
magicSequence_magicSequence400,Sets,1,0.0,0.163922,1.06,0.0,0.034689,777.237,1.0,0.0,1.0,0.0,1.0,0.010112
sonet2_sonet6-4,Sets,3,1.0,3590.79,8.737,0.0,3590.79,9.631,1.0,0.0,420284416.0,1.0,1.0,0.000794
pegSolitaireTable_pegSolitaire3_9,Sets,3,1.0,1.7867,0.036,0.0,1.66503,2.23,1.0,0.0,8071.0,0.0,1.0,0.018042
blackhole_PN-89,Sets,2,0.5,0.001044,0.002,0.0,3.8e-05,1.724,0.0,0.0,0.0,0.0,0.0,0.000116
opd_puget15,Sets,1,0.75,3590.16,136.345,0.0,3589.23,139.657,1.0,0.0,325438634.0,1.0,11.0,0.119668
sokoban_New79,baseline,-1,-1.0,0.039051,,0.0,0.0372,0.549,1.0,0.0,13.0,0.0,1.0,0.0
bibd-implied_puget16,Sets,3,0.25,,,0.0,,1200.002,,1.0,,,,
knights2_12a,Sets,3,0.5,,,0.0,,1200.002,,1.0,,,,
blockedqueens-strong_blockedqueens501642459271,Sets,2,0.75,2178.96,0.009,0.0,2178.91,1.053,0.0,0.0,20728667.0,0.0,0.0,0.002115
opd_bibdline2,Sets,2,0.25,3590.81,404.067,0.0,3589.69,408.177,1.0,0.0,207247884.0,1.0,24.0,0.139631
sokoban_New76,Sets,1,1.0,0.078034,0.092,0.0,0.058983,0.66,1.0,0.0,2.0,0.0,1.0,0.001316
blackhole_PN-51,2,-1,-1.0,3.62927,0.24,0.0,0.158705,4.378,1.0,0.0,558.0,0.0,1.0,0.01104
discreteTomography_5,Sets,1,0.5,110.047,0.342,0.0,109.988,0.733,0.0,0.0,4069799.0,0.0,0.0,0.008907
pegSolitaireState_pegSolitaire17,Sets,1,0.25,4.23493,144.488,0.0,3.50328,150.978,1.0,0.0,3497.0,0.0,1.0,0.067834
ramsey2_02-07-01-SAT,Sets,2,1.0,0.041858,0.001,0.0,0.041375,0.163,1.0,0.0,1.0,0.0,1.0,6.9e-05
blockedqueens-strong_blockedqueens481721324881,Sets,1,0.25,124.729,0.317,0.0,124.681,1.3,1.0,0.0,1231332.0,0.0,1.0,0.002813
quasiGroup5Idempotent_quasiGroupX_12,Sets,1,0.5,0.313401,10.203,0.0,9.6e-05,12.033,0.0,0.0,0.0,0.0,0.0,0.00051
opd_small_bibd_08_28_14,Sets,2,0.75,44.9832,6.714,0.0,44.9636,8.016,1.0,0.0,6579666.0,0.0,9.0,0.002718
blockedqueens_blockedqueens481721286010,Sets,3,0.0,,,0.0,,1200.003,,1.0,,,,
quasiGroup5Idempotent_quasiGroupX_22,Sets,3,0.25,3591.1,267.565,0.0,3590.39,272.488,0.0,0.0,14136725.0,1.0,0.0,0.009532
nlinkedopt_opt42,Sets,1,0.0,3589.79,7.713,0.0,3579.42,9.618,1.0,0.0,30031912.0,1.0,31.0,0.782531
blockedqueens_blockedqueens501642454142,Sets,1,0.25,0.009446,0.006,0.0,5.5e-05,1.063,0.0,0.0,0.0,0.0,0.0,0.000162
bpmp_7326,Sets,3,0.0,21.8639,56.978,0.0,21.5149,58.786,1.0,0.0,621023.0,0.0,1.0,0.035454
quasiGroup7_quasiGroupX_10,baseline,-1,-1.0,3591.04,,0.0,3591.02,1.172,0.0,0.0,28236070.0,1.0,0.0,0.001929
efpa_17,Sets,3,0.75,0.052159,1.819,0.0,0.033437,2.574,1.0,0.0,100.0,0.0,1.0,0.003928
quasiGroup3NonIdempotent_quasiGroupX_23,Sets,1,0.0,,,0.0,,1200.002,,1.0,,,,
bibd-implied_puget15,Sets,2,0.75,310.873,96.479,0.0,310.684,101.058,1.0,0.0,24220807.0,0.0,1.0,0.011478
blockedqueens-strong_blockedqueens561860436781,Sets,1,0.75,1321.17,0.708,0.0,1321.08,2.198,0.0,0.0,8179442.0,0.0,0.0,0.00229
ramsey2_04-04-03-SAT,Sets,1,0.5,0.040146,0.008,0.0,0.040149,0.34,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens481721335202,baseline,-1,-1.0,3591.18,,0.0,3591.14,1.094,0.0,0.0,33483900.0,1.0,0.0,0.00104
blackhole_PN-22,Sets,2,0.0,,,0.0,,1210.591,,1.0,,,,
blackhole_PN-7,Sets,3,0.75,218.698,35.029,0.0,213.191,39.184,1.0,0.0,2669129.0,0.0,1.0,0.007776
bpmp_1266,Sets,1,0.0,131.792,22.285,0.0,131.743,24.031,1.0,0.0,4483077.0,0.0,1.0,0.003683
blockedqueens_blockedqueens561860642875,Sets,1,0.75,240.55,1.157,0.0,240.481,2.304,1.0,0.0,1620148.0,0.0,1.0,0.001224
knapsack_items-77,Sets,2,0.75,1851.56,0.084,0.0,1851.56,0.347,1.0,0.0,373091524.0,0.0,134.0,0.000177
quasiGroup5Idempotent_quasiGroupX_20,Sets,1,0.75,3590.75,41.644,0.0,3590.05,46.115,0.0,0.0,10926762.0,1.0,0.0,0.022232
killer_16-sol20,Sets,2,0.75,0.040974,0.052,0.0,0.039335,1.159,1.0,0.0,2.0,0.0,1.0,0.000119
blockedqueens_blockedqueens281449840063,Sets,1,1.0,0.036784,0.271,0.0,0.023068,1.116,0.0,0.0,361.0,0.0,0.0,0.00093
golomb_golomb6,Sets,2,0.75,0.029605,0.57,0.0,0.001433,1.073,1.0,0.0,38.0,0.0,3.0,0.001041
blockedqueens_blockedqueens281449797615,baseline,-1,-1.0,0.745254,,0.0,0.734133,0.692,1.0,0.0,14521.0,0.0,1.0,0.000469
blockedqueens-strong_blockedqueens281449788237,Sets,3,0.25,2.99812,0.027,0.0,2.97952,0.744,0.0,0.0,58294.0,0.0,0.0,0.001444
golfers3_ord07-15-8-2,Sets,2,0.5,47.7928,593.206,0.0,0.10265,609.573,1.0,0.0,92.0,0.0,1.0,0.346125
blockedqueens_blockedqueens501642402365,Sets,1,0.75,1408.08,0.895,0.0,1408.02,1.946,0.0,0.0,9992559.0,0.0,0.0,0.00238
futoshiki_futoshiki10,Sets,1,0.5,0.044561,0.169,0.0,0.038527,0.499,1.0,0.0,7.0,0.0,1.0,0.000956
nlinkedopt_opt34,Sets,2,1.0,3591.38,0.158,0.0,3591.37,0.453,1.0,0.0,136353840.0,1.0,26.0,0.000732
RamseyNumbers_03-04-02-SAT,Sets,1,1.0,0.039155,0.001,0.0,0.039158,0.15,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens501642414751,Sets,1,1.0,3207.49,0.7,0.0,3207.43,1.894,0.0,0.0,26191909.0,0.0,0.0,0.00031
knights_10a,Sets,2,0.5,3590.89,10.501,0.0,3590.78,12.263,0.0,0.0,50192691.0,1.0,0.0,0.012358
blockedqueens_blockedqueens481721259269,Sets,3,0.75,2411.2,0.023,0.0,2411.16,0.834,0.0,0.0,31907076.0,0.0,0.0,0.000879
carSequencing_45,Sets,3,0.0,,,0.0,,1203.036,,1.0,,,,
peaceableArmyOfQueens_paq4,Sets,3,1.0,0.020035,10.911,0.0,0.004091,11.515,1.0,0.0,175.0,0.0,2.0,0.000691
blockedqueens_blockedqueens501642439163,Sets,2,0.75,3591.26,0.025,0.0,3591.22,1.168,0.0,0.0,31086282.0,1.0,0.0,3.3e-05
RamseyNumbers_02-09-01-SAT,Sets,3,0.0,0.041236,0.004,0.0,0.041239,0.152,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens281449836605,Sets,1,1.0,1.55988,0.178,0.0,1.54218,0.893,0.0,0.0,26874.0,0.0,0.0,0.001466
blockedqueens_blockedqueens281449798087,Sets,1,1.0,0.110693,0.374,0.0,0.093669,1.059,1.0,0.0,822.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens281449790708,Sets,3,0.75,0.169328,0.048,0.0,0.150121,0.789,0.0,0.0,1676.0,0.0,0.0,0.001459
blockedqueens_blockedqueens281449841619,Sets,2,1.0,6.87099,0.021,0.0,6.86008,0.686,1.0,0.0,156190.0,0.0,1.0,0.000599
knapsack_items-93,Sets,1,0.75,3591.19,0.081,0.0,3591.19,0.406,1.0,0.0,727860103.0,1.0,115.0,0.000306
pegSolitaireAction_pegSolitaire9,Sets,2,0.5,,,0.0,,1200.002,,1.0,,,,
blockedqueens-strong_blockedqueens501642418198,Sets,1,0.5,281.799,0.456,0.0,281.714,1.877,0.0,0.0,1869922.0,0.0,0.0,0.001892
molnars_molnars-2-6,Sets,2,0.25,0.001204,0.289,0.0,1.7e-05,0.474,0.0,0.0,0.0,0.0,0.0,8.8e-05
knapsack_items-72,Sets,1,1.0,179.667,0.12,0.0,179.666,0.473,1.0,0.0,32217154.0,0.0,117.0,0.000417
knapsack_knapsack_3,Sets,3,0.0,3.79418,0.011,0.0,3.79393,0.252,1.0,0.0,926629.0,0.0,209.0,0.000129
Bombastic_Bombastic12,Sets,3,0.25,0.038349,0.004,0.0,0.037767,1.247,1.0,0.0,1.0,0.0,1.0,6.5e-05
quasiGroup4NonIdempotent_quasiGroupX_20,Sets,1,0.0,,,0.0,,1200.002,,1.0,,,,
knights2_06b,Sets,1,0.25,163.921,1.214,0.0,163.898,2.442,1.0,0.0,1539699.0,0.0,1.0,0.000857
quasiGroup3NonIdempotent_quasiGroupX_15,Sets,1,0.5,3585.05,61.149,0.0,3535.14,71.012,0.0,0.0,3388410.0,1.0,0.0,3.38676
carSequencing_40,Sets,1,0.5,3589.67,30.904,0.0,3589.03,33.907,0.0,0.0,82704458.0,1.0,0.0,0.019309
quasiGroup4Idempotent_quasiGroupX_11,Sets,2,1.0,3590.88,68.51,0.0,3590.56,70.525,0.0,0.0,11229245.0,1.0,0.0,0.01122
futoshiki_futoshiki45,Sets,2,0.0,0.00015,0.008,0.0,2.8e-05,0.161,0.0,0.0,0.0,0.0,0.0,9.9e-05
quasiGroup7_quasiGroupX_18,Sets,1,1.0,3590.13,2.054,0.0,3589.83,5.396,0.0,0.0,34871609.0,1.0,0.0,0.009356
sedfnofix_29_1_C29_8_2_1,Sets,1,0.75,460.981,28.293,0.0,435.799,43.814,0.0,0.0,91274.0,0.0,0.0,0.061652
blockedqueens-strong_blockedqueens501642412768,Sets,1,0.75,1316.08,0.391,0.0,1316.02,1.641,1.0,0.0,8842078.0,0.0,1.0,0.002487
blockedqueens-strong_blockedqueens281449798544,Sets,2,0.25,0.784199,0.032,0.0,0.766049,0.717,1.0,0.0,12491.0,0.0,1.0,0.001282
opd_flener_et_al_tab7_127_35_10,Sets,2,0.75,,,0.0,,1200.002,,1.0,,,,
futoshiki_futoshiki11,Sets,2,0.75,0.001589,0.004,0.0,5.4e-05,0.205,0.0,0.0,0.0,0.0,0.0,0.000194
handball7_12,Sets,3,0.25,,,0.0,,1200.001,,1.0,,,,
killer_16-sol20,Sets,2,0.5,0.040643,0.042,0.0,0.038609,1.2,1.0,0.0,2.0,0.0,1.0,0.000131
graphColouring_1-FullIns_3,Sets,1,0.0,0.018206,0.295,0.0,0.002225,0.766,1.0,0.0,88.0,0.0,5.0,0.000965
sportsScheduling_12-10-6,Sets,2,0.0,3591.74,114.056,0.0,3575.86,117.321,0.0,0.0,210999.0,1.0,0.0,1.53222
sudoku_sudoku49,Sets,2,0.25,0.038585,0.032,0.0,0.037853,0.467,1.0,0.0,1.0,0.0,1.0,7.5e-05
sokoban_New60,Sets,1,0.25,1.09789,1.052,0.0,0.032792,2.583,1.0,0.0,2.0,0.0,1.0,0.094118
